#|num|weight|mean|covariance matrix|
|0|1333.3980561781677|47.535983481045406 21.240492441720047 8.437561634120922|15.088235820411077 0.12700330438015772 1.7790456605362366 0.12700330438015706 20.210777468900663 3.4028260001494717 1.7790456605362364 3.4028260001494717 7.302264541378539|
|1|1356.8900504887242|55.510867945114676 -3.363620198371272 2.028573897477969|19.22911213403614 -3.4671048936571673 5.778411446429638 -3.467104893657167 9.731881912341096 -1.5158636789919964 5.778411446429637 -1.5158636789919964 9.346735929145648|
|2|1237.4859949654049|61.94070156068477 17.19445480376271 -2.8377903788801597|9.270064851355931 -4.950357916090331 -1.7820254457568616 -4.950357916090331 20.986749396108205 -4.961249515918437 -1.7820254457568598 -4.9612495159184355 15.81153885585923|
|3|907.1249008856112|62.70581036764428 4.2819267505194825 1.9201845050555437|14.964688422666645 -8.334223100219443 -0.8460663685367059 -8.334223100219443 21.979022188256856 0.983141758528393 -0.846066368536706 0.983141758528393 6.071348344277344|
|4|1337.266956385935|46.12288351772248 30.194719343455702 1.110258087843113|12.847250589338026 3.325384862560621 -6.019927608570879 3.32538486256062 13.296017404282953 -2.995977845687147 -6.019927608570879 -2.995977845687147 14.470896818267045|
|5|758.9656897488412|49.10804051567446 5.478472816863962 5.119689779193016|6.891620495080027 2.2253001583634746 -0.6181193564758418 2.225300158363475 6.774844293665467 -2.6471482177388017 -0.6181193564758422 -2.647148217738802 11.161075267318203|
|6|814.892728481988|59.164944101685045 13.45262542960726 -10.613039061905308|17.070545134918447 -9.725281741244405 9.23226302023467 -9.725281741244405 17.092213065448792 -2.958742475650469 9.232263020234669 -2.95874247565047 8.829488203398139|
|7|1396.8483229491462|58.1495901094224 29.11189105241039 -2.005804817226791|18.086214036561174 -3.4260138208124222 -3.84029299432623 -3.426013820812422 9.148235149390405 -1.5661652819735354 -3.84029299432623 -1.5661652819735343 15.732934955700538|
|8|902.0437933721935|48.265962213115536 17.863434423973043 -2.344222792996845|10.758111934580919 -3.9060217843212675 -2.6594972822405474 -3.906021784321267 12.889956819359607 4.873530567870983 -2.659497282240547 4.873530567870983 11.2065759513791|
|9|1016.0314465943293|68.20354186926309 2.649464875008531 -4.5029102281370825|19.0060818831173 -2.2785084812256255 0.47452885466105976 -2.2785084812256247 9.18795999031704 -1.8682934479053341 0.47452885466105976 -1.8682934479053344 6.459607422975908|
|10|823.8345404410496|52.369965994232544 23.431354866052185 -9.3385232409846|15.95978726927076 3.3079634232658366 0.695034057897483 3.3079634232658366 5.039882511764154 0.00477161066626175 0.695034057897483 0.004771610666261639 8.755599436206998|
|11|855.3893810876368|56.554783269082854 18.33124565295353 5.739056725668092|16.328587279550167 2.964348781614045 6.45927605317883 2.9643487816140444 13.685536858154258 -1.495221856581881 6.459276053178831 -1.4952218565818804 7.0021317954976094|
|12|882.4122384211217|53.2306656184304 6.463132278971761 -6.156749179438819|6.239963686192687 0.4436289115086469 0.16727090585475238 0.4436289115086468 21.93428777293244 -0.010206594095072524 0.16727090585475246 -0.010206594095072526 5.018660517083608|
