# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.06400000 6812480.00000000 79706.02343750
0.06500001 6718544.00000000 86467.66406250
0.06600000 6624784.00000000 86552.80468750
0.06700000 6529680.00000000 73263.00781250
0.06800000 6435504.00000000 86589.71093750
0.06900001 6341136.00000000 99872.89843750
0.07000000 6246544.00000000 79830.83593750
0.07100000 6151872.00000000 86372.28906250
0.07200000 6057616.00000000 79597.07812500
0.07300001 5963632.00000000 72815.95312500
0.07400000 5869888.00000000 79243.49218750
0.07500000 5776096.00000000 72432.25000000
0.07600001 5681584.00000000 85308.99218750
0.07700001 5589296.00000000 78473.72656250
0.07800000 5496896.00000000 91193.50781250
0.07900000 5402592.00000000 103729.77343750
0.08000001 5310496.00000000 77427.03906250
0.08100000 5219120.00000000 83453.72656250
0.08200000 5128176.00000000 108537.85156250
0.08300000 5036736.00000000 95194.31250000
0.08400001 4945776.00000000 75670.37500000
0.08500000 4856400.00000000 68912.32031250
0.08600000 4766672.00000000 93307.60937500
0.08700000 4678336.00000000 80280.25000000
0.08800001 4589840.00000000 67401.80468750
0.08900000 4502512.00000000 72940.69531250
0.09000000 4415952.00000000 102472.17187500
0.09100001 4329664.00000000 89624.04687500
0.09200001 4244752.00000000 82900.01562500
0.09300000 4159696.00000000 58651.71484375
0.09400000 4076400.00000000 75515.31250000
0.09500001 3993680.00000000 86263.49218750
0.09600000 3911152.00000000 73979.43750000
0.09700000 3829360.00000000 67549.91406250
0.09800000 3749272.00000000 72379.70312500
0.09900001 3669408.00000000 77057.57031250
0.10000000 3590944.00000000 54402.80078125
0.10100000 3513272.00000000 75254.28906250
0.10200001 3436904.00000000 84960.27343750
0.10300001 3360680.00000000 62911.93359375
0.10400000 3286120.00000000 56932.03125000
0.10500000 3212400.00000000 61292.59375000
0.10600001 3139488.00000000 65505.42187500
0.10700001 3067800.00000000 54668.19921875
0.10800000 2996680.00000000 58794.86328125
0.10900000 2927064.00000000 62785.52734375
0.11000001 2858368.00000000 66628.56250000
0.11100001 2790296.00000000 70315.46093750
0.11200000 2723904.00000000 55404.21093750
0.11300001 2658088.00000000 59089.30078125
0.11400001 2593696.00000000 58163.63671875
0.11500000 2530008.00000000 57228.78125000
0.11600000 2467520.00000000 47635.47656250
0.11700001 2406200.00000000 51107.69140625
0.11800001 2346096.00000000 67004.50781250
0.11900000 2286672.00000000 57624.13671875
0.12000000 2228592.00000000 60673.41796875
0.12100001 2171608.00000000 67558.72656250
0.12200001 2115608.00000000 46839.56640625
0.12300000 2060760.00000000 57495.20703125
0.12400001 2006952.00000000 45156.42187500
0.12500000 1954072.00000000 48011.55078125
0.12600000 1902384.00000000 39864.45703125
0.12700000 1852128.00000000 42673.03125000
0.12800001 1802516.00000000 41854.42187500
0.12900001 1753796.00000000 37618.92578125
0.13000001 1706112.00000000 36877.61328125
0.13100001 1659760.00000000 32863.25000000
0.13200000 1614156.00000000 38642.89453125
0.13300000 1569780.00000000 41018.35156250
0.13400000 1526364.00000000 64908.62890625
0.13500001 1484048.00000000 42384.41406250
0.13600001 1442744.00000000 44472.58593750
0.13700001 1402004.00000000 34825.78125000
0.13800001 1362632.00000000 34093.05468750
0.13900001 1324228.00000000 33370.54687500
0.14000000 1286672.00000000 43540.98046875
0.14100000 1249956.00000000 39936.09375000
0.14200000 1214084.00000000 26042.10351562
0.14300001 1179548.00000000 25478.23828125
0.14400001 1145640.00000000 27409.43945312
0.14500001 1112592.00000000 34112.07421875
0.14600001 1080544.00000000 33356.39453125
0.14700000 1049240.00000000 32610.37890625
0.14800000 1018896.00000000 27326.79101562
0.14900000 989260.00000000 28935.85546875
0.15000001 960660.00000000 21758.94921875
0.15100001 932656.00000000 27643.92578125
0.15200001 905588.00000000 22861.57031250
0.15300001 879232.00000000 26403.33984375
0.15400001 853604.00000000 25800.18359375
0.15500000 828788.00000000 32969.18750000
0.15600000 804548.00000000 20841.81640625
0.15700001 781026.00000000 22212.38085938
0.15800001 758494.00000000 18090.08203125
0.15900001 736446.00000000 22977.11718750
0.16000001 714928.00000000 22445.16601562
0.16100001 694430.00000000 18562.11523438
0.16200000 674376.00000000 21435.04101562
0.16300000 654936.00000000 25778.28125000
0.16400000 636134.00000000 20467.61132812
0.16500001 617932.00000000 18463.80859375
0.16600001 600252.00000000 19547.20703125
0.16700001 583230.00000000 16167.13671875
0.16800001 566882.00000000 17244.55078125
0.16900001 550816.00000000 18259.55273438
0.17000000 535198.00000000 15100.61132812
0.17100000 520402.00000000 21482.19531250
0.17200001 506112.00000000 17073.68945312
0.17300001 492008.00000000 17977.97265625
0.17400001 478556.00000000 13818.30566406
0.17500001 465516.00000000 13518.58593750
0.17600001 453020.00000000 20447.05859375
0.17700000 440820.00000000 12946.88378906
0.17800000 429172.00000000 13827.92187500
0.17900001 417752.00000000 14663.09570312
0.18000001 406850.00000000 12150.57617188
0.18100001 396281.00000000 17309.55468750
0.18200001 386001.00000000 12714.87402344
0.18300001 376162.00000000 13496.69335938
0.18400002 366564.00000000 10172.15136719
0.18500000 357487.00000000 9973.88769531
0.18600000 348631.00000000 10757.00976562
0.18700001 340079.00000000 12467.29687500
0.18800001 331717.00000000 10344.59472656
0.18900001 323763.00000000 10149.97070312
0.19000001 316039.00000000 11770.87304688
0.19100001 308666.00000000 10667.49804688
0.19200000 301504.00000000 8728.54101562
0.19300000 294531.00000000 9427.93750000
0.19400001 287843.00000000 9261.34863281
0.19500001 281293.00000000 15713.02734375
0.19600001 275147.00000000 8130.59423828
0.19700001 269047.00000000 13584.18359375
0.19800001 263139.00000000 10996.57910156
0.19900002 257508.00000000 11587.86132812
0.20000000 252049.00000000 9879.06054688
0.20100001 246746.00000000 7476.40380859
0.20200001 241657.00000000 8830.14746094
0.20300001 236649.00000000 9413.89746094
0.20400001 231832.00000000 7841.71777344
0.20500001 227186.50000000 9126.08203125
0.20600002 222688.50000000 9680.26953125
0.20700002 218344.00000000 7493.56689453
0.20800000 214117.50000000 7383.84228516
0.20900001 210034.50000000 8600.91308594
0.21000001 206040.00000000 7825.39941406
0.21100001 202164.50000000 10929.01367188
0.21200001 198418.50000000 6339.47167969
0.21300001 194763.50000000 7502.29052734
0.21400002 191226.50000000 8633.87695312
0.21500000 187746.00000000 7907.86181641
0.21600001 184434.50000000 8404.68066406
0.21700001 181201.50000000 7702.87597656
0.21800001 177974.00000000 7015.73535156
0.21900001 174921.00000000 8081.35058594
0.22000001 171938.50000000 6839.71386719
0.22100002 169014.50000000 6191.00146484
0.22200002 166150.50000000 7225.05517578
0.22300000 163382.00000000 6038.59863281
0.22400001 160690.00000000 7050.27392578
0.22500001 158034.50000000 6964.58056641
0.22600001 155447.50000000 6351.58496094
0.22700001 152957.00000000 6277.35546875
0.22800002 150490.50000000 5686.28369141
0.22900002 148143.00000000 6133.12060547
0.23000000 145849.50000000 5559.05371094
0.23100001 143556.50000000 5495.34277344
0.23200001 141306.50000000 6914.12744141
0.23300001 139168.50000000 4884.81445312
0.23400001 137027.50000000 6279.28564453
0.23500001 134989.00000000 7645.77734375
0.23600002 132963.50000000 7562.96435547
0.23700002 131002.00000000 6547.48046875
0.23800001 129105.50000000 5091.27539062
0.23900001 127249.50000000 5039.08056641
0.24000001 125414.00000000 6800.57421875
0.24100001 123658.50000000 5835.44482422
0.24200001 121892.50000000 7108.77099609
0.24300002 120210.00000000 5719.59228516
0.24400002 118556.75000000 5228.35302734
0.24500000 116977.50000000 5179.76367188
0.24600001 115432.50000000 7698.19384766
0.24700001 113942.25000000 4238.65185547
0.24800001 112441.50000000 4619.65917969
0.24900001 111012.75000000 5828.16943359
0.25000000 109626.75000000 6191.17089844
0.25100002 108264.00000000 4910.85546875
0.25200000 106954.25000000 4464.80517578
0.25300002 105689.50000000 4429.44726562
0.25400001 104492.25000000 3996.82861328
0.25500003 103300.50000000 4363.41357422
0.25600001 102137.50000000 3937.40087891
0.25700000 101048.25000000 4301.62402344
0.25800002 99997.00000000  4661.86035156
0.25900000 98947.00000000  3858.93310547
0.26000002 97955.00000000  4218.43261719
0.26100001 97015.25000000  6100.31933594
0.26200002 96107.50000000  4170.58544922
0.26300001 95214.00000000  5655.71191406
0.26400000 94360.25000000  5251.14794922
0.26500002 93583.75000000  4480.79003906
0.26600000 92821.25000000  5576.23681641
0.26700002 92079.25000000  4071.74462891
0.26800001 91398.50000000  4425.51562500
0.26900002 90740.25000000  4042.47851562
0.27000001 90106.00000000  4029.08984375
0.27100003 89540.50000000  4018.57812500
0.27200001 88998.75000000  4737.84863281
0.27300000 88456.25000000  4362.66210938
0.27400002 87987.25000000  4355.36914062
0.27500001 87534.50000000  5798.28564453
0.27600002 87134.00000000  3620.41796875
0.27700001 86721.50000000  4339.54394531
0.27800003 86360.00000000  4336.99951172
0.27900001 86062.00000000  5421.90625000
0.28000000 85761.50000000  3976.33203125
0.28100002 85489.50000000  4339.44726562
0.28200001 85239.25000000  4342.08740234
0.28300002 85063.00000000  4710.78955078
0.28400001 84888.50000000  5080.57666016
0.28500003 84713.50000000  5814.73535156
0.28600001 84587.50000000  4005.64135742
0.28700000 84501.00000000  5475.66503906
0.28800002 84431.75000000  5124.16308594
0.28900000 84385.00000000  5873.19628906
0.29000002 84327.25000000  4785.15039062
0.29100001 84341.50000000  4432.98925781
0.29200003 84354.25000000  4078.10668945
0.29300001 84402.50000000  3722.15039062
0.29400000 84447.00000000  4110.45751953
0.29500002 84544.00000000  5255.25537109
0.29600000 84617.25000000  4900.60791016
0.29700002 84732.25000000  4166.28515625
0.29800001 84859.25000000  4186.53125000
0.29900002 85005.75000000  5737.88867188
0.30000001 85173.00000000  4999.22949219
0.30100003 85343.25000000  4639.25927734
0.30200002 85542.00000000  5443.03759766
0.30300000 85737.25000000  5473.46630859
0.30400002 85965.50000000  6292.67480469
0.30500001 86174.00000000  5142.00292969
0.30600002 86393.00000000  4774.07763672
0.30700001 86639.00000000  4803.26611328
0.30800003 86900.00000000  5638.94140625
0.30900002 87159.25000000  6889.93896484
0.31000000 87412.50000000  5301.13085938
0.31100002 87685.00000000  5334.75585938
0.31200001 87941.75000000  4128.86523438
0.31300002 88216.75000000  4986.01123047
0.31400001 88489.50000000  5017.35498047
0.31500003 88768.50000000  4207.62744141
0.31600001 89066.75000000  5082.14892578
0.31700000 89346.50000000  5114.19384766
0.31800002 89617.75000000  4717.03076172
0.31900001 89897.25000000  6041.09521484
0.32000002 90178.25000000  6078.91650391
0.32100001 90466.50000000  5243.43847656
0.32200003 90724.75000000  4395.61425781
0.32300001 91007.75000000  6192.16748047
0.32400000 91281.75000000  6674.97802734
0.32500002 91531.50000000  7161.42480469
0.32600001 91802.25000000  7654.93066406
0.32700002 92041.50000000  4981.28613281
0.32800001 92298.25000000  5465.90234375
0.32900003 92522.00000000  5037.82324219
0.33000001 92769.50000000  5066.60644531
0.33100003 92986.00000000  5556.84375000
0.33200002 93189.00000000  5585.74902344
0.33300000 93402.75000000  5147.42578125
0.33400002 93591.00000000  5173.24267578
0.33500001 93781.75000000  5671.92041016
0.33600003 93945.50000000  5223.83984375
0.33700001 94114.25000000  5725.91113281
0.33800003 94281.25000000  5753.04248047
0.33900002 94421.50000000  5778.59619141
0.34000000 94559.00000000  6287.70068359
0.34100002 94673.25000000  6799.43310547
0.34200001 94784.75000000  5852.01074219
0.34300002 94881.00000000  5385.44580078
0.34400001 94976.25000000  5406.52343750
0.34500003 95044.00000000  4932.78417969
0.34600002 95113.25000000  5940.77392578
0.34700000 95143.75000000  6953.10546875
0.34800002 95186.50000000  6477.91748047
0.34900001 95215.50000000  5998.57666016
0.35000002 95213.25000000  8020.76464844
0.35100001 95212.25000000  6032.64843750
0.35200003 95208.00000000  5041.26416016
0.35300002 95183.50000000  5054.24414062
0.35400000 95131.25000000  5572.31298828
0.35500002 95076.50000000  6600.21093750
0.35600001 95028.50000000  5597.65380859
0.35700002 94936.00000000  8156.90185547
0.35800001 94849.00000000  5618.38085938
0.35900003 94751.75000000  5628.25439453
0.36000001 94656.50000000  5125.64990234
0.36100003 94514.50000000  5132.13769531
0.36200002 94367.50000000  7193.63476562
0.36300001 94234.00000000  5145.17626953
0.36400002 94064.25000000  5665.02001953
0.36500001 93894.25000000  6185.75341797
0.36600003 93729.25000000  5159.79541016
0.36700001 93524.25000000  5678.79248047
0.36800003 93329.50000000  5165.78808594
0.36900002 93111.00000000  5167.66064453
0.37000000 92888.00000000  6719.98242188
0.37100002 92652.50000000  7755.01464844
0.37200001 92418.75000000  5687.91210938
0.37300003 92163.00000000  6721.44824219
0.37400001 91888.25000000  5168.71435547
0.37500003 91611.75000000  5166.90332031
0.37600002 91363.75000000  5166.62011719
0.37700000 91061.75000000  5163.20117188
0.37800002 90776.75000000  7740.98779297
0.37900001 90472.00000000  7219.66552734
0.38000003 90177.00000000  5668.97753906
0.38100001 89841.25000000  6692.27490234
0.38200003 89520.00000000  7200.09423828
0.38300002 89190.25000000  7706.03808594
0.38400000 88847.75000000  6157.14892578
0.38500002 88513.25000000  6149.90087891
0.38600001 88174.50000000  6142.23583984
0.38700002 87819.50000000  6133.31445312
0.38800001 87462.50000000  6124.12451172
0.38900003 87098.75000000  6114.33251953
0.39000002 86744.75000000  6613.85351562
0.39100003 86372.50000000  5078.70361328
0.39200002 85997.75000000  6590.43798828
0.39300001 85608.00000000  7083.20605469
0.39400002 85248.25000000  6566.24707031
0.39500001 84855.75000000  6552.56103516
0.39600003 84482.75000000  6540.23242188
0.39700001 84088.00000000  5522.05908203
0.39800003 83702.75000000  5510.57080078
0.39900002 83315.00000000  6998.46044922
0.40000001 82907.50000000  4986.88623047
0.40100002 82501.75000000  7959.76953125
0.40200001 82138.50000000  5461.79980469
0.40300003 81726.50000000  5943.15136719
0.40400001 81338.50000000  6917.83984375
0.40500003 80935.50000000  5421.86962891
0.40600002 80544.25000000  7375.83984375
0.40700001 80142.50000000  6376.13720703
0.40800002 79759.00000000  5382.53662109
0.40900001 79352.25000000  7320.24511719
0.41000003 78952.50000000  5354.16406250
0.41100001 78567.00000000  5826.52880859
0.41200003 78166.75000000  6295.15966797
0.41300002 77775.25000000  4829.84326172
0.41400003 77382.50000000  4817.06103516
0.41500002 76997.25000000  6246.01708984
0.41600001 76608.87500000  6708.63916016
0.41700003 76216.12500000  6690.25195312
0.41800001 75837.12500000  5243.00000000
0.41900003 75464.00000000  4754.23242188
0.42000002 75089.25000000  5216.07519531
0.42100003 74709.62500000  6147.85546875
0.42200002 74326.00000000  6602.37890625
0.42300001 73961.25000000  6115.11621094
0.42400002 73586.87500000  6567.62890625
0.42500001 73223.12500000  7954.22851562
0.42600003 72854.12500000  6066.19921875
0.42700002 72496.87500000  5119.72949219
0.42800003 72128.25000000  6033.88916016
0.42900002 71788.75000000  4630.37451172
0.43000001 71437.12500000  5080.25146484
0.43100002 71086.37500000  5988.31640625
0.43200001 70739.62500000  4594.53857422
0.43300003 70402.25000000  5499.82421875
0.43400002 70054.25000000  5485.24804688
0.43500003 69732.87500000  5472.63623047
0.43600002 69400.75000000  5004.14111328
0.43700001 69068.62500000  4537.80859375
0.43800002 68740.00000000  4526.52929688
0.43900001 68412.87500000  5418.29980469
0.44000003 68108.37500000  4505.36914062
0.44100001 67783.37500000  4494.03808594
0.44200003 67475.62500000  5828.88232422
0.44300002 67172.37500000  4921.04833984
0.44400004 66876.50000000  6249.60937500
0.44500002 66568.00000000  6680.09912109
0.44600001 66276.87500000  5332.63769531
0.44700003 65985.37500000  7538.16992188
0.44800001 65685.87500000  4866.33837891
0.44900003 65407.50000000  5739.50830078
0.45000002 65128.50000000  4846.53759766
0.45100003 64856.87500000  5716.48535156
0.45200002 64580.00000000  5704.67480469
0.45300001 64304.87500000  4379.16210938
0.45400003 64037.75000000  4807.63427734
0.45500001 63778.50000000  4362.44970703
0.45600003 63515.50000000  4353.98779297
0.45700002 63270.00000000  5215.97900391
0.45800003 63003.37500000  5205.33935547
0.45900002 62752.12500000  5628.86572266
0.46000001 62512.50000000  4755.01318359
0.46100003 62273.12500000  9062.60839844
0.46200001 62041.87500000  6463.21240234
0.46300003 61795.50000000  6021.35400391
0.46400002 61563.87500000  4294.08056641
0.46500003 61336.12500000  6002.35351562
0.46600002 61108.50000000  5564.84570312
0.46700001 60879.75000000  5555.88623047
0.46800002 60674.87500000  6402.71630859
0.46900001 60460.00000000  5541.15917969
0.47000003 60233.87500000  5106.62841797
0.47100002 60031.00000000  5950.27294922
0.47200003 59831.37500000  5518.54736328
0.47300002 59623.00000000  5510.95410156
0.47400004 59428.25000000  6351.39453125
0.47500002 59229.12500000  4228.95996094
0.47600001 59039.12500000  4646.67431641
0.47700003 58840.50000000  4640.75048828
0.47800002 58650.00000000  4635.40283203
0.47900003 58471.62500000  4630.95312500
0.48000002 58287.25000000  6728.68017578
0.48100004 58106.50000000  6721.76025391
0.48200002 57929.12500000  4196.96533203
0.48300001 57747.37500000  5030.95166016
0.48400003 57583.37500000  5864.86718750
0.48500001 57415.37500000  6278.37158203
0.48600003 57251.12500000  5436.85351562
0.48700002 57084.25000000  5014.28076172
0.48800004 56924.25000000  4592.93359375
0.48900002 56762.00000000  5423.60937500
0.49000001 56609.75000000  5003.16992188
0.49100003 56458.25000000  4999.94287109
0.49200001 56299.87500000  4163.37597656
0.49300003 56148.25000000  5408.76123047
0.49400002 56002.75000000  4574.02490234
0.49500003 55859.87500000  4987.16992188
0.49600002 55712.50000000  6645.38720703
0.49700001 55570.12500000  4981.30615234
0.49800003 55437.00000000  4149.45947266
0.49900001 55315.87500000  4978.42871094
0.50000000 55167.00000000  4560.37988281
