# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.18000001 613142.00000000 19976.16796875
0.18100001 596488.00000000 19540.94726562
0.18200001 580214.00000000 27075.68750000
0.18300001 564500.00000000 17138.22070312
0.18400002 549120.00000000 15238.08105469
0.18500000 534118.00000000 19372.46093750
0.18600000 519440.00000000 21855.43945312
0.18700001 505184.00000000 15670.80859375
0.18800001 491342.00000000 18108.41015625
0.18900001 477898.00000000 23154.16015625
0.19000001 464790.00000000 13316.23437500
0.19100001 452272.00000000 16933.06445312
0.19200000 440070.00000000 20384.04296875
0.19300000 428206.00000000 16199.03320312
0.19400001 416848.00000000 18289.20703125
0.19500001 405744.00000000 15507.53613281
0.19600001 395154.00000000 15179.84179688
0.19700001 384803.00000000 16000.10937500
0.19800001 374997.00000000 16790.49218750
0.19900002 365490.00000000 14254.11132812
0.20000000 356369.00000000 13967.88281250
0.20100001 347654.00000000 11587.30859375
0.20200001 339198.00000000 13427.15332031
0.20300001 331184.00000000 17228.19335938
0.20400001 323427.00000000 17901.68554688
0.20500001 316028.00000000 11718.31933594
0.20600002 308961.00000000 12471.21191406
0.20700002 302311.00000000 11318.52441406
0.20800000 295903.00000000 10204.21484375
0.20900001 289650.00000000 12773.56542969
0.21000001 283870.00000000 14375.17773438
0.21100001 278263.00000000 10618.51660156
0.21200001 272938.00000000 10464.44335938
0.21300001 267868.00000000 11178.13281250
0.21400002 263118.00000000 10182.66699219
0.21500000 258481.00000000 11724.69824219
0.21600001 254078.00000000 9097.26269531
0.21700001 249930.00000000 8989.98242188
0.21800001 245942.00000000 8079.19482422
0.21900001 242250.00000000 11191.95019531
0.22000001 238577.00000000 9490.59375000
0.22100002 235198.00000000 8615.30371094
0.22200002 231875.00000000 9307.46289062
0.22300000 228791.00000000 11531.06640625
0.22400001 225775.00000000 9905.87890625
0.22500001 222930.00000000 9068.79296875
0.22600001 220178.00000000 11245.59179688
0.22700001 217486.00000000 8181.82373047
0.22800002 215029.00000000 11079.37011719
0.22900002 212469.00000000 8063.19921875
0.23000000 210107.50000000 8736.26953125
0.23100001 207866.00000000 12297.35253906
0.23200001 205595.00000000 7904.10009766
0.23300001 203397.50000000 9281.02832031
0.23400001 201274.00000000 7094.90869141
0.23500001 199162.50000000 9165.45898438
0.23600002 197135.00000000 7008.14990234
0.23700002 195058.50000000 8356.30664062
0.23800001 193119.50000000 7615.66748047
0.23900001 191159.00000000 8258.06933594
0.24000001 189184.50000000 6839.02001953
0.24100001 187242.50000000 6796.90283203
0.24200001 185301.00000000 9455.91015625
0.24300002 183364.50000000 10066.71191406
0.24400002 181406.50000000 9333.36523438
0.24500000 179497.50000000 8610.49511719
0.24600001 177554.50000000 9867.59179688
0.24700001 175631.50000000 7186.84130859
0.24800001 173678.00000000 8432.93554688
0.24900001 171731.50000000 7727.91796875
0.25000000 169799.50000000 8310.83691406
0.25100002 167785.00000000 8244.95507812
0.25200000 165881.00000000 9442.77636719
0.25300002 163908.00000000 8118.36376953
0.25400001 161915.00000000 6812.57373047
0.25500003 159941.00000000 8598.42871094
0.25600001 157949.00000000 6697.82763672
0.25700000 155920.50000000 9654.59765625
0.25800002 153944.50000000 8373.04199219
0.25900000 151951.50000000 7111.33007812
0.26000002 149931.50000000 7043.78222656
0.26100001 147970.50000000 6978.28906250
0.26200002 145996.00000000 6911.45117188
0.26300001 144048.00000000 7415.59130859
0.26400000 142047.50000000 8469.58203125
0.26500002 140155.50000000 8388.30761719
0.26600000 138184.50000000 8301.43359375
0.26700002 136255.50000000 6025.21875000
0.26800001 134369.50000000 5963.99023438
0.26900002 132474.00000000 6438.23681641
0.27000001 130639.50000000 6903.64453125
0.27100003 128796.50000000 6305.87744141
0.27200001 127050.00000000 6763.50732422
0.27300000 125265.50000000 5148.41210938
0.27400002 123535.50000000 5095.83984375
0.27500001 121858.50000000 5549.43603516
0.27600002 120213.50000000 5494.35839844
0.27700001 118601.50000000 6923.95605469
0.27800003 117064.50000000 5389.06494141
0.27900001 115532.75000000 5337.61328125
0.28000000 114063.50000000 7211.66503906
0.28100002 112608.00000000 5239.65039062
0.28200001 111253.00000000 7084.03466797
0.28300002 109919.25000000 7023.84082031
0.28400001 108629.00000000 5108.27880859
0.28500003 107386.50000000 5528.25732422
0.28600001 106196.00000000 5486.08544922
0.28700000 105084.00000000 4993.59179688
0.28800002 104035.50000000 4960.93310547
0.28900000 102981.75000000 6271.58886719
0.29000002 102048.50000000 5790.74267578
0.29100001 101096.00000000 5313.60595703
0.29200003 100263.00000000 6169.18310547
0.29300001 99405.50000000  5698.91748047
0.29400000 98654.00000000  6111.61523438
0.29500002 97918.25000000  4782.32763672
0.29600000 97274.50000000  4333.57910156
0.29700002 96598.00000000  5181.51708984
0.29800001 96042.50000000  6030.50878906
0.29900002 95490.00000000  5586.16552734
0.30000001 94964.25000000  6002.69042969
0.30100003 94516.75000000  5566.09179688
0.30200002 94098.75000000  5987.50390625
0.30300000 93717.00000000  6410.24267578
0.30400002 93354.25000000  5125.14843750
0.30500001 93039.00000000  5124.58837891
0.30600002 92721.00000000  4269.80224609
0.30700001 92423.50000000  7685.93847656
0.30800003 92187.25000000  5554.74316406
0.30900002 91955.00000000  7696.63378906
0.31000000 91737.00000000  5135.43750000
0.31100002 91571.50000000  5571.21044922
0.31200001 91391.00000000  6436.21142578
0.31300002 91252.25000000  4727.77929688
0.31400001 91086.25000000  6886.12060547
0.31500003 90966.50000000  5605.35644531
0.31600001 90835.25000000  6478.82470703
0.31700000 90689.00000000  4758.45166016
0.31800002 90555.50000000  6066.31347656
0.31900001 90451.75000000  5210.02099609
0.32000002 90314.75000000  5653.25195312
0.32100001 90171.75000000  5226.35498047
0.32200003 90040.00000000  7416.14501953
0.32300001 89910.75000000  6117.52783203
0.32400000 89755.50000000  4813.13867188
0.32500002 89589.25000000  4380.91455078
0.32600001 89408.00000000  5701.10107422
0.32700002 89250.75000000  6586.70556641
0.32800001 89064.25000000  5274.38525391
0.32900003 88836.00000000  5276.85888672
0.33000001 88638.75000000  4400.91406250
0.33100003 88366.75000000  6600.99658203
0.33200002 88126.25000000  4842.09716797
0.33300000 87871.25000000  6163.28955078
0.33400002 87572.25000000  4400.50585938
0.33500001 87301.00000000  5279.96484375
0.33600003 86985.50000000  5716.25244141
0.33700001 86647.25000000  4393.01562500
0.33800003 86301.25000000  4388.41894531
0.33900002 85953.50000000  5260.35449219
0.34000000 85572.50000000  5252.43994141
0.34100002 85200.00000000  5244.91210938
0.34200001 84759.25000000  6541.29541016
0.34300002 84374.00000000  5224.43847656
0.34400001 83957.50000000  4344.80078125
0.34500003 83524.50000000  7369.36718750
0.34600002 83085.00000000  7351.77636719
0.34700000 82651.00000000  5608.69677734
0.34800002 82204.00000000  8176.42138672
0.34900001 81732.25000000  4720.03759766
0.35000002 81263.00000000  4706.34716797
0.35100001 80815.00000000  5120.43847656
0.35200003 80342.50000000  5104.96289062
0.35300002 79906.75000000  5091.65820312
0.35400000 79432.00000000  5075.70458984
0.35500002 78962.87500000  7168.25000000
0.35600001 78524.25000000  6727.95800781
0.35700002 78062.00000000  4611.12255859
0.35800001 77656.75000000  6272.72412109
0.35900003 77225.50000000  4587.19482422
0.36000001 76830.50000000  5408.48339844
0.36100003 76427.75000000  5810.03808594
0.36200002 76050.00000000  5383.19970703
0.36300001 75686.12500000  6198.69384766
0.36400002 75325.37500000  4948.87744141
0.36500001 75003.00000000  5352.96435547
0.36600003 74690.00000000  4111.68457031
0.36700001 74410.37500000  5750.43408203
0.36800003 74144.50000000  6976.62744141
0.36900002 73904.37500000  4922.03173828
0.37000000 73700.62500000  4921.72802734
0.37100002 73488.37500000  4920.78173828
0.37200001 73340.00000000  6975.73437500
0.37300003 73194.00000000  4927.42041016
0.37400001 73099.25000000  5756.56591797
0.37500003 72998.62500000  4940.54736328
0.37600002 72922.25000000  5360.87939453
0.37700000 72907.75000000  5374.03027344
0.37800002 72905.25000000  5802.52929688
0.37900001 72933.50000000  4988.65136719
0.38000003 73010.87500000  6676.11474609
0.38100001 73091.87500000  6701.06347656
0.38200003 73208.25000000  6308.72119141
0.38300002 73346.62500000  5914.67187500
0.38400000 73512.37500000  5094.40771484
0.38500002 73710.50000000  5548.18945312
0.38600001 73923.62500000  6866.02636719
0.38700002 74154.00000000  5178.91552734
0.38800001 74437.62500000  6080.80957031
0.38900003 74708.50000000  4807.49218750
0.39000002 75032.37500000  5280.77880859
0.39100003 75372.87500000  4431.92529297
0.39200002 75714.00000000  4909.67480469
0.39300001 76083.00000000  5395.80664062
0.39400002 76476.75000000  5437.49707031
0.39500001 76865.25000000  5935.53466797
0.39600003 77277.87500000  6442.65673828
0.39700001 77699.50000000  6030.25830078
0.39800003 78145.75000000  4677.02343750
0.39900002 78595.00000000  5187.27001953
0.40000001 79032.75000000  5229.20214844
0.40100002 79508.25000000  6232.65185547
0.40200001 79947.12500000  7249.20556641
0.40300003 80434.75000000  5361.78076172
0.40400001 80895.25000000  5405.82519531
0.40500003 81352.25000000  5945.22265625
0.40600002 81821.37500000  6993.27343750
0.40700001 82275.37500000  5538.77832031
0.40800002 82731.87500000  5583.16064453
0.40900001 83178.00000000  6138.53662109
0.41000003 83637.75000000  5671.89453125
0.41100001 84055.50000000  5194.62988281
0.41200003 84494.00000000  6281.28417969
0.41300002 84893.37500000  6326.25439453
0.41400003 85283.12500000  5839.76269531
0.41500002 85666.12500000  6949.23632812
0.41600001 86028.87500000  5381.10644531
0.41700003 86368.00000000  5956.80126953
0.41800001 86700.50000000  5994.03906250
0.41900003 87005.75000000  9318.31640625
0.42000002 87313.00000000  7167.96093750
0.42100003 87584.50000000  5544.09912109
0.42200002 87826.25000000  6687.09082031
0.42300001 88055.50000000  6160.36279297
0.42400002 88278.00000000  7316.03955078
0.42500001 88434.25000000  6216.04345703
0.42600003 88582.00000000  6808.41308594
0.42700002 88735.25000000  6266.48339844
0.42800003 88841.25000000  6860.32177734
0.42900002 88937.50000000  7457.40966797
0.43000001 88997.25000000  8055.14111328
0.43100002 89035.75000000  6346.46875000
0.43200001 89062.75000000  7520.01367188
0.43300003 89041.50000000  7535.58251953
0.43400002 89030.75000000  8713.88476562
0.43500003 88977.50000000  6982.95458984
0.43600002 88905.50000000  8158.85791016
0.43700001 88790.25000000  6416.87158203
0.43800002 88686.50000000  6424.00683594
0.43900001 88551.75000000  5844.41552734
0.44000003 88407.50000000  5848.15625000
0.44100001 88242.75000000  6435.54394531
0.44200003 88054.25000000  7021.44628906
0.44300002 87863.00000000  8777.51367188
0.44400004 87638.25000000  6434.83886719
0.44500002 87390.00000000  7600.30859375
0.44600001 87165.00000000  7013.29589844
0.44700003 86914.75000000  5840.67138672
0.44800001 86643.25000000  8169.59228516
0.44900003 86370.75000000  5830.02587891
0.45000002 86077.75000000  6987.79199219
0.45100003 85785.75000000  6397.90185547
0.45200002 85495.25000000  6971.28320312
0.45300001 85189.75000000  8121.99072266
0.45400003 84883.75000000  11007.30078125
0.45500001 84581.75000000  6942.47021484
0.45600003 84276.25000000  6354.85107422
0.45700002 83970.75000000  6345.66992188
0.45800003 83665.00000000  9216.53710938
0.45900002 83363.75000000  6327.30908203
0.46000001 83068.00000000  6318.56738281
0.46100003 82770.50000000  6309.59570312
0.46200001 82487.50000000  5728.75683594
0.46300003 82209.50000000  8582.67187500
0.46400002 81919.50000000  6285.27392578
0.46500003 81659.25000000  6849.57861328
0.46600002 81396.75000000  6272.02685547
0.46700001 81160.00000000  5697.43212891
0.46800002 80917.00000000  6261.76220703
0.46900001 80709.50000000  6259.02197266
0.47000003 80479.50000000  9665.99121094
0.47100002 80286.25000000  6821.12011719
0.47200003 80105.00000000  5683.45019531
0.47300002 79933.75000000  7388.27685547
0.47400004 79784.25000000  7390.01660156
0.47500002 79662.50000000  8531.85449219
0.47600001 79523.75000000  5689.92431641
0.47700003 79405.00000000  8540.00781250
0.47800002 79312.75000000  9117.79394531
0.47900003 79234.25000000  8557.29980469
0.48000002 79159.25000000  6282.47412109
0.48100004 79112.00000000  6291.77783203
0.48200002 79067.75000000  7446.99658203
0.48300001 79050.25000000  6312.95312500
0.48400003 79040.75000000  7475.27929688
0.48500001 79053.75000000  7491.92431641
0.48600003 79077.75000000  5776.62988281
0.48700002 79107.00000000  6948.75927734
0.48800004 79151.50000000  5805.76318359
0.48900002 79207.75000000  8150.47802734
0.49000001 79276.00000000  9341.88378906
0.49100003 79356.75000000  6442.18115234
0.49200001 79443.25000000  6462.31152344
0.49300003 79548.50000000  9431.27050781
0.49400002 79666.50000000  6506.76171875
0.49500003 79786.00000000  7716.90234375
0.49600002 79893.00000000  5956.02343750
0.49700001 80041.50000000  7772.83007812
0.49800003 80171.25000000  6000.81835938
0.49900001 80314.75000000  6625.96728516
0.50000000 80447.00000000  6650.15136719
