# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
# offset = 0.00000000000000, scaling c = 1.07380783204352, Chi^2 = 5.49396567543748
#  q       exp_intensity   model_intensity error
0.05400000 11648384.00000000 11890698.27831161 115319.00781250
0.05500000 11395884.00000000 11644237.90470098 105297.97656250
0.05600000 11144856.00000000 11400413.72931801 152461.64062500
0.05700000 10895565.00000000 11153692.42040420 132707.98437500
0.05800000 10648145.00000000 10912108.20815888 141354.12500000
0.05900000 10402784.00000000 10670668.95997088 131075.09375000
0.06000000 10159623.00000000 10430222.98402753 102256.60937500
0.06100000 9918943.00000000 10195439.19678254 101470.79687500
0.06200000 9680776.00000000 9963473.08128883 100631.67187500
0.06300000 9445384.00000000 9731763.60586699 99743.25781250
0.06400000 9212781.00000000 9502592.61216009 98807.07812500
0.06500001 8983252.00000000 9274610.32372326 106721.03906250
0.06600000 8756863.00000000 9050498.03871312 88006.47656250
0.06700000 8533668.00000000 8832298.13962622 87043.41406250
0.06800000 8313937.50000000 8614058.50964952 86049.25781250
0.06900001 8097687.00000000 8402121.05783909 110533.43750000
0.07000000 7885077.00000000 8192267.86703066 100771.28125000
0.07100000 7676098.50000000 7984506.45387904 82901.86718750
0.07200000 7470915.50000000 7778375.08101647 98167.83593750
0.07300001 7269599.50000000 7580493.23682358 88761.82031250
0.07400000 7072227.00000000 7383146.68583495 87518.81250000
0.07500000 6878836.50000000 7192431.97201703 109786.23437500
0.07600001 6689475.00000000 7002578.45208041 92716.13281250
0.07700001 6504235.50000000 6818357.59112677 98929.42968750
0.07800000 6323153.50000000 6636841.11519813 97408.17968750
0.07900000 6146209.50000000 6459495.30888915 118007.22656250
0.08000001 5973484.50000000 6286602.58365966 108866.76562500
0.08100000 5804990.50000000 6116741.21794002 107102.07812500
0.08200000 5640733.50000000 5952057.21668258 84272.56250000
0.08300000 5480689.50000000 5791827.90721637 69056.68750000
0.08400001 5324889.00000000 5633092.26444454 81470.80468750
0.08500000 5173321.00000000 5480135.85542476 86756.59375000
0.08600000 5025969.00000000 5331221.25908480 72147.78906250
0.08700000 4882820.00000000 5185458.82563580 83789.19531250
0.08800001 4743826.50000000 5043988.40209148 88662.12500000
0.08900000 4608988.50000000 4905625.04150917 68443.47656250
0.09000000 4478242.50000000 4771840.39752270 79466.41406250
0.09100001 4351560.00000000 4642485.74774733 90077.29687500
0.09200001 4228885.00000000 4517052.64417457 64892.24609375
0.09300000 4110199.00000000 4393422.46395182 86930.71093750
0.09400000 3995400.25000000 4275922.11573829 68321.34375000
0.09500001 3884439.25000000 4159811.27485943 61529.52343750
0.09600000 3777243.00000000 4049116.18378147 60454.77343750
0.09700000 3673785.50000000 3939687.11213750 64805.57812500
0.09800000 3573936.50000000 3835771.50680715 68994.84375000
0.09900001 3477707.00000000 3734525.11929530 73031.85156250
0.10000000 3384921.25000000 3636846.99520934 66666.02343750
0.10100000 3295534.25000000 3541814.73362153 80674.67968750
0.10200001 3209479.75000000 3449661.35083143 54545.10937500
0.10300001 3126649.25000000 3361192.20271307 58530.87890625
0.10400000 3046972.00000000 3276489.70401756 86381.65625000
0.10500000 2970382.50000000 3193291.34164278 56674.89843750
0.10600001 2896707.00000000 3113558.96249789 55790.57812500
0.10700001 2825925.25000000 3036857.40595893 50357.99218750
0.10800000 2757939.75000000 2963286.26770234 63129.24218750
0.10900000 2692602.25000000 2890856.31871926 53313.52734375
0.11000001 2629873.50000000 2822069.53125834 43787.39453125
0.11100001 2569630.50000000 2755070.36538582 51803.75390625
0.11200000 2511797.00000000 2690072.24040831 59604.94531250
0.11300001 2456253.50000000 2628162.92365967 42001.93750000
0.11400001 2402940.00000000 2567606.06787549 58031.00390625
0.11500000 2351722.25000000 2510296.13852346 49103.96093750
0.11600000 2302542.50000000 2454241.49052708 44450.58593750
0.11700001 2255273.75000000 2400016.34262454 47902.01562500
0.11800001 2209860.00000000 2348081.89527972 47335.20312500
0.11900000 2166157.00000000 2296314.42505277 54587.15625000
0.12000000 2124133.75000000 2248084.88318045 46263.63671875
0.12100001 2083683.87500000 2200538.01463736 57197.12500000
0.12200001 2044705.25000000 2154687.35979095 56587.22265625
0.12300000 2007132.37500000 2111114.11713033 41065.92968750
0.12400001 1970884.00000000 2068527.43541540 40649.48437500
0.12500000 1935869.37500000 2026159.13936831 47564.30859375
0.12600000 1902023.87500000 1985439.27256939 54350.33203125
0.12700000 1869255.37500000 1946635.75007273 35889.70312500
0.12800001 1837499.75000000 1908397.31894768 46222.30859375
0.12900001 1806693.12500000 1870852.56768213 49322.72656250
0.13000001 1776769.50000000 1835063.62644795 59352.98828125
0.13100001 1747648.75000000 1799160.99580956 41524.13671875
0.13200000 1719278.25000000 1764820.21866287 48019.44140625
0.13300000 1691601.25000000 1731251.64357340 34001.18359375
0.13400000 1664560.00000000 1698560.90638662 37078.07421875
0.13500001 1638093.12500000 1666443.58258216 33417.10156250
0.13600001 1612156.00000000 1634903.29626144 46381.73046875
0.13700001 1586702.87500000 1604111.05132172 45982.65234375
0.13800001 1561672.62500000 1573830.87849190 52097.40234375
0.13900001 1537055.50000000 1543723.45449706 38733.80078125
0.14000000 1512785.00000000 1514987.01465179 38394.48437500
0.14100000 1488824.62500000 1485995.41122042 34883.16015625
0.14200000 1465158.25000000 1457955.20152825 47141.46875000
0.14300001 1441738.12500000 1430064.25112473 34255.69921875
0.14400001 1418530.50000000 1402685.37283112 40108.95312500
0.14500001 1395533.75000000 1375820.04313318 39730.84765625
0.14600001 1372701.37500000 1348668.40942202 51455.71484375
0.14700000 1350032.00000000 1322128.57772317 32967.78125000
0.14800000 1327490.87500000 1296214.37331246 32636.36328125
0.14900000 1305062.62500000 1270499.36025460 41109.47265625
0.15000001 1282744.00000000 1245074.67798933 34864.98437500
0.15100001 1260520.12500000 1219850.52933669 31613.84570312
0.15200001 1238383.50000000 1194831.88065791 48315.53515625
0.15300001 1216317.50000000 1169675.65035064 33716.32421875
0.15400001 1194318.50000000 1145661.95157668 27767.90820312
0.15500000 1172391.87500000 1121475.30262876 35664.16015625
0.15600000 1150531.25000000 1097539.72337457 29804.51171875
0.15700001 1128743.25000000 1073979.10439274 29426.33789062
0.15800001 1107008.87500000 1050391.50598912 34322.81250000
0.15900001 1085348.87500000 1027248.06135003 33862.88671875
0.16000001 1063771.62500000 1003963.74654598 28259.09570312
0.16100001 1042274.68750000 981353.24615654 27860.00390625
0.16200000 1020863.81250000 958940.72908612 32448.15625000
0.16300000 999547.87500000 936862.97160735 31965.54101562
0.16400000 978341.75000000 914962.66087282 31478.14648438
0.16500001 957244.62500000 893246.37395551 28602.47070312
0.16600001 936283.56250000 871780.41848904 28144.68554688
0.16700001 915446.18750000 850399.56229327 23069.24609375
0.16800001 894761.37500000 829749.56655318 22682.20312500
0.16900001 874238.37500000 809496.61125898 26751.69726562
0.17000000 853892.37500000 789110.90647155 21902.33984375
0.17100000 833737.56250000 769047.81382466 27963.55859375
0.17200001 813774.25000000 749559.54393286 25340.93164062
0.17300001 794024.68750000 730262.47894815 26941.25976562
0.17400001 774510.50000000 711209.10122833 26430.17187500
0.17500001 755230.37500000 692725.84835434 21931.89062500
0.17600001 736202.50000000 674398.36472897 21500.79492188
0.17700000 717447.43750000 656352.01741664 19155.84765625
0.17800000 698963.18750000 638878.34524373 18767.16210938
0.17900001 680777.93750000 621762.65375683 20219.10546875
0.18000001 662893.43750000 604963.93691936 23396.82421875
0.18100001 645333.00000000 588454.94685756 24664.62890625
0.18200001 628086.87500000 572371.72160117 17240.98632812
0.18300001 611179.00000000 556816.47423320 16868.54101562
0.18400002 594612.87500000 541587.73155916 18150.55859375
0.18500000 578411.37500000 526737.47258942 19365.21289062
0.18600000 562567.00000000 512245.19430568 17358.00585938
0.18700001 547099.75000000 498136.39964397 16971.03515625
0.18800001 532010.37500000 484440.65187615 18098.99414062
0.18900001 517308.56250000 471142.98480556 17691.95312500
0.19000001 502989.71875000 458213.86871683 23057.05078125
0.19100001 489079.12500000 445847.86416653 18311.12304688
0.19200000 475551.84375000 433792.86120957 13767.22558594
0.19300000 462443.75000000 422066.77901417 18839.95898438
0.19400001 449728.84375000 410894.81521660 13154.56933594
0.19500001 437426.21875000 399926.64001166 12860.33105469
0.19600001 425526.50000000 389481.37566442 13831.73925781
0.19700001 414032.25000000 379261.91297037 19674.81445312
0.19800001 402944.71875000 369633.01102745 15636.27050781
0.19900002 392260.87500000 360263.50078895 12944.61035156
0.20000000 381979.53125000 351279.45400566 14971.68750000
0.20100001 372092.56250000 342704.83001484 14656.72656250
0.20200001 362595.21875000 334405.87262839 14353.33203125
0.20300001 353494.81250000 326528.95527644 15143.71875000
0.20400001 344768.78125000 318900.05397719 10601.64062500
0.20500001 336419.68750000 311630.14005879 12474.44238281
0.20600002 328439.06250000 304715.82431528 13257.44335938
0.20700002 320821.71875000 298200.83085930 11010.60253906
0.20800000 313551.46875000 291919.79328473 9829.83886719
0.20900001 306635.90625000 285804.49123774 12556.74121094
0.21000001 300044.00000000 280153.34262614 13294.95019531
0.21100001 293783.81250000 274665.63092224 11210.79101562
0.21200001 287837.40625000 269458.68640992 9196.40527344
0.21300001 282193.65625000 264524.89176487 9058.41699219
0.21400002 276846.75000000 259896.42766557 11606.80078125
0.21500000 271785.43750000 255367.15656475 8805.84863281
0.21600001 266989.50000000 251092.17658116 9559.55957031
0.21700001 262455.56250000 247051.67260464 12873.44531250
0.21800001 258168.50000000 243168.88415346 10177.00292969
0.21900001 254114.60937500 239587.93637256 12578.67382812
0.22000001 250284.25000000 236029.30366067 14104.76953125
0.22100002 246669.82812500 232753.33408233 9856.92675781
0.22200002 243250.20312500 229524.09192292 9764.06347656
0.22300000 240017.06250000 226557.17766123 10483.94531250
0.22400001 236957.40625000 223631.95734427 8797.04394531
0.22500001 234065.43750000 220879.95565322 8728.30078125
0.22600001 231321.68750000 218216.89545150 12602.40625000
0.22700001 228719.75000000 215622.65962052 8604.43750000
0.22800002 226241.68750000 213257.98377013 10102.82324219
0.22900002 223878.12500000 210771.09516586 7723.79589844
0.23000000 221625.54687500 208508.49817251 8447.25781250
0.23100001 219463.07812500 206348.95317454 8401.04687500
0.23200001 217384.20312500 204150.81820760 9876.85156250
0.23300001 215377.20312500 202041.45694753 9071.68847656
0.23400001 213438.70312500 199989.27595452 8276.08593750
0.23500001 211543.18750000 197946.64178426 7488.62939453
0.23600002 209703.45312500 195988.36864181 8200.45410156
0.23700002 207893.14062500 193987.36130329 10390.50000000
0.23800001 206120.12500000 192116.30149070 8867.28808594
0.23900001 204359.32812500 190218.44681704 8092.62988281
0.24000001 202615.29687500 188316.53180753 9521.90625000
0.24100001 200880.85937500 186431.83127982 8021.17333984
0.24200001 199144.64062500 184545.95627479 9436.46972656
0.24300002 197400.40625000 182677.01052137 8669.82617188
0.24400002 195647.93750000 180768.41776939 7909.06835938
0.24500000 193875.87500000 178911.08256315 12161.83398438
0.24600001 192084.26562500 177030.22425409 8540.06640625
0.24700001 190268.81250000 175155.40611409 8493.59960938
0.24800001 188424.00000000 173246.89725335 9148.92773438
0.24900001 186547.87500000 171357.76726833 6995.54589844
0.25000000 184642.00000000 169470.04665609 8342.12597656
0.25100002 182694.40625000 167492.89798534 11049.35839844
0.25200000 180716.12500000 165646.92165258 6858.17724609
0.25300002 178698.29687500 163712.84274284 8170.08691406
0.25400001 176640.03125000 161755.84474719 7432.12939453
0.25500003 174539.78125000 159831.71533815 7372.56103516
0.25600001 172404.64062500 157874.56633827 10633.91894531
0.25700000 170227.45312500 155877.90456582 7905.36279297
0.25800002 168012.68750000 153949.24502998 7832.75195312
0.25900000 165762.64062500 151988.69004589 7757.69189453
0.26000002 163474.09375000 149998.84024188 8960.01562500
0.26100001 161149.71875000 148082.04292694 7599.82080078
0.26200002 158803.42187500 146137.59506032 6891.27490234
0.26300001 156418.01562500 144223.11314352 6813.56884766
0.26400000 154010.50000000 142257.59179820 7346.30078125
0.26500002 151578.43750000 140399.40929047 6652.77783203
0.26600000 149127.43750000 138453.20809700 7764.32031250
0.26700002 146655.54687500 136560.90702323 5895.55322266
0.26800001 144174.23437500 134701.95271612 8726.14550781
0.26900002 141679.06250000 132831.25363584 9754.60449219
0.27000001 139179.56250000 131033.96777696 7920.70898438
0.27100003 136673.45312500 129214.52624242 6691.53271484
0.27200001 134175.00000000 127496.76927610 6593.35986328
0.27300000 131671.45312500 125744.66723739 6494.03613281
0.27400002 129178.12500000 124038.97383094 6394.31738281
0.27500001 126703.49218750 122387.36510489 6294.62939453
0.27600002 124238.96875000 120775.73055322 5678.34277344
0.27700001 121800.11718750 119186.77180288 8126.50390625
0.27800003 119383.84375000 117684.61531533 5995.45703125
0.27900001 116996.08593750 116176.22570889 9827.67187500
0.28000000 114639.50781250 114731.01459294 5798.46630859
0.28100002 112319.22656250 113305.01457023 4751.10351562
0.28200001 110040.50000000 111975.15390499 5605.46337891
0.28300002 107801.85156250 110663.97581820 5970.06689453
0.28400001 105609.67968750 109404.11400100 5869.25830078
0.28500003 103467.42968750 108183.47133705 6214.25439453
0.28600001 101373.02343750 107015.19358316 5236.93066406
0.28700000 99338.86718750  105934.48989145 5149.72705078
0.28800002 97360.78125000  104911.51175983 5486.76708984
0.28900000 95444.90625000  103884.67463131 5397.40966797
0.29000002 93590.12500000  102977.05533952 4085.20922852
0.29100001 91801.94531250  102043.89955523 7237.66552734
0.29200003 90080.04687500  101243.58554453 5542.62597656
0.29300001 88427.21875000  100405.05068632 5849.46093750
0.29400000 86843.56250000  99683.96355973  4227.11035156
0.29500002 85330.32031250  98969.03404993  5304.13281250
0.29600000 83889.63281250  98349.58954594  5232.19628906
0.29700002 82521.59375000  97697.12545112  5164.20166016
0.29800001 81227.51562500  97165.44795915  4735.97021484
0.29900002 80008.98437500  96633.43490224  3960.44506836
0.30000001 78863.12500000  96133.09917638  3916.73730469
0.30100003 77795.50000000  95707.08269726  3876.55004883
0.30200002 76798.15625000  95316.61932433  4188.57177734
0.30300000 75878.23437500  94955.72761241  4844.06640625
0.30400002 75031.01562500  94611.89937806  4805.73681641
0.30500001 74253.03125000  94323.40580356  4089.85717773
0.30600002 73548.02343750  94022.73961059  3725.57543945
0.30700001 72916.85156250  93747.48407326  3705.63452148
0.30800003 72350.81250000  93530.96079088  3688.80639648
0.30900002 71854.42968750  93315.70426618  3675.35424805
0.31000000 71423.60937500  93120.01956703  3331.91137695
0.31100002 71053.42187500  92973.86425414  3657.83032227
0.31200001 70749.32031250  92815.59504665  4318.18505859
0.31300002 70505.51562500  92694.30509637  4317.05322266
0.31400001 70321.79687500  92542.49551411  3654.97558594
0.31500003 70192.53125000  92446.00381346  4325.26416016
0.31600001 70116.28906250  92329.45371806  5001.04443359
0.31700000 70093.17968750  92201.94742713  4012.13354492
0.31800002 70115.92187500  92082.02490401  5368.07519531
0.31900001 70190.50000000  91999.05647074  5727.54492188
0.32000002 70304.33593750  91874.43603836  3723.66943359
0.32100001 70460.18750000  91742.93652455  4083.87255859
0.32200003 70657.44531250  91629.02900312  6162.03613281
0.32300001 70888.81250000  91512.51246422  4478.75537109
0.32400000 71148.74218750  91373.63052156  4162.20166016
0.32500002 71441.96093750  91217.62637746  4890.91699219
0.32600001 71764.58593750  91051.01838102  3872.05834961
0.32700002 72113.36718750  90905.42513942  4612.37109375
0.32800001 72486.92187500  90728.47335347  6439.01367188
0.32900003 72876.32812500  90512.92320944  3968.11645508
0.33000001 73285.28125000  90325.92125331  4002.47583008
0.33100003 73707.00781250  90064.65038518  4771.79199219
0.33200002 74147.64843750  89832.38910676  6296.24804688
0.33300000 74593.31250000  89591.21857898  3737.12500000
0.33400002 75051.05468750  89297.12945898  3771.31567383
0.33500001 75512.64062500  89034.16398786  4947.58837891
0.33600003 75978.53906250  88730.43576474  3840.71533203
0.33700001 76443.21875000  88397.31205222  5425.93994141
0.33800003 76911.30468750  88062.00716754  4302.03417969
0.33900002 77376.50000000  87720.28460324  3946.20166016
0.34000000 77839.35937500  87348.82259547  5175.92822266
0.34100002 78297.29687500  86982.01655134  4418.31689453
0.34200001 78751.07812500  86542.16640726  4862.09179688
0.34300002 79195.50000000  86168.35544486  5312.43457031
0.34400001 79632.35156250  85756.73470199  4120.97412109
0.34500003 80057.58593750  85332.47993885  4985.98681641
0.34600002 80475.41406250  84896.84952399  5026.49462891
0.34700000 80877.71875000  84472.75415419  5066.18017578
0.34800002 81267.99218750  84029.81681260  5956.13134766
0.34900001 81642.61718750  83565.92344003  4714.86132812
0.35000002 82006.35937500  83099.57205423  6476.45263672
0.35100001 82358.46093750  82661.00544607  5218.23242188
0.35200003 82690.71875000  82191.53330625  6129.86328125
0.35300002 83010.56250000  81761.35582179  4848.64697266
0.35400000 83317.95312500  81293.89707166  4436.68115234
0.35500002 83607.28125000  80827.19334265  5804.01757812
0.35600001 83882.81250000  80398.18194638  5839.50195312
0.35700002 84142.06250000  79937.96300999  5422.11474609
0.35800001 84387.82031250  79543.86714651  4998.71289062
0.35900003 84622.13281250  79116.08056229  4569.59570312
0.36000001 84841.17968750  78731.13723275  4594.14990234
0.36100003 85045.57812500  78332.55318810  5079.77294922
0.36200002 85237.69531250  77964.17837784  4641.19287109
0.36300001 85416.38281250  77605.72790090  4663.73437500
0.36400002 85585.39062500  77253.20014529  5622.96044922
0.36500001 85742.25000000  76936.81273453  5648.69970703
0.36600003 85893.21093750  76632.95028543  5201.26367188
0.36700001 86031.78906250  76359.98497888  6648.53710938
0.36800003 86166.17968750  76103.99925867  5246.22851562
0.36900002 86290.95312500  75870.01820989  6704.80761719
0.37000000 86406.93750000  75678.25962063  4808.54589844
0.37100002 86519.14062500  75470.75464622  6276.09863281
0.37200001 86627.88281250  75330.62272413  5331.51318359
0.37300003 86730.10937500  75195.10482008  6811.78320312
0.37400001 86832.65625000  75108.72201347  4884.33691406
0.37500003 86929.96093750  75018.62282506  5393.13525391
0.37600002 87028.32031250  74948.38908154  6397.88720703
0.37700000 87127.78125000  74947.02165438  6422.18896484
0.37800002 87226.32031250  74951.87056787  6942.34326172
0.37900001 87329.53125000  74992.54103951  6471.11816406
0.38000003 87434.54687500  75079.71242375  4996.88476562
0.38100001 87540.39843750  75172.85686406  5016.06494141
0.38200003 87654.20312500  75298.03097861  6546.45458984
0.38300002 87769.31250000  75448.95970287  7583.26904297
0.38400000 87892.79687500  75623.07596502  6090.97070312
0.38500002 88020.69531250  75834.63288618  6625.31787109
0.38600001 88157.97656250  76055.48495638  6141.08496094
0.38700002 88295.90625000  76298.30814153  5652.70410156
0.38800001 88446.58593750  76591.87713586  7225.20166016
0.38900003 88606.31250000  76874.16275883  9330.24511719
0.39000002 88776.02343750  77207.30324960  6248.05664062
0.39100003 88953.60156250  77561.33265835  7322.66113281
0.39200002 89140.64062500  77909.89235845  6305.80908203
0.39300001 89338.89062500  78291.19480831  8447.88574219
0.39400002 89548.47656250  78697.94985944  6897.47167969
0.39500001 89763.40625000  79092.85946792  6398.33593750
0.39600003 89991.85156250  79516.96322684  7502.62109375
0.39700001 90228.32812500  79945.43771920  7002.62060547
0.39800003 90478.82812500  80403.45031606  7039.70556641
0.39900002 90736.42968750  80859.78508818  8166.27929688
0.40000001 90999.82812500  81307.22738920  8757.82324219
0.40100002 91275.78906250  81789.51811001  9356.68164062
0.40200001 91565.28906250  82236.35639412  7195.65820312
0.40300003 91860.21093750  82730.34155335  7236.74804688
0.40400001 92165.63281250  83199.50329560  7278.78125000
0.40500003 92478.90625000  83659.63834075  6195.16259766
0.40600002 92802.26562500  84137.05498070  7365.25195312
0.40700001 93131.85937500  84593.42330932  7409.57080078
0.40800002 93466.80468750  85057.40057312  6881.02636719
0.40900001 93808.95312500  85504.79253940  5769.25097656
0.41000003 94158.88281250  85972.36034814  7546.36425781
0.41100001 94512.35156250  86389.88703408  7593.12255859
0.41200003 94869.85937500  86834.95521309  5877.18798828
0.41300002 95227.89843750  87238.48884072  8279.11425781
0.41400003 95592.41406250  87626.84654361  6545.69091797
0.41500002 95961.79687500  88012.99790696  7784.42138672
0.41600001 96329.09375000  88373.62955605  8435.53906250
0.41700003 96700.88281250  88714.37898200  6063.14550781
0.41800001 97074.33593750  89043.29135443  10371.90820312
0.41900003 97442.27343750  89349.56987115  6752.75000000
0.42000002 97812.07031250  89653.54976798  8029.88232422
0.42100003 98181.62500000  89924.85402804  7457.87695312
0.42200002 98546.53125000  90160.32834084  7503.33349609
0.42300001 98906.86718750  90388.68028762  6919.52441406
0.42400002 99263.54687500  90610.75716989  8226.46679688
0.42500001 99611.84375000  90757.36549546  8274.75585938
0.42600003 99956.03125000  90901.42352742  9603.27636719
0.42700002 100296.85937500 91047.14260588  9014.68164062
0.42800003 100629.29687500 91148.98656745  8418.14453125
0.42900002 100956.10937500 91235.59588040  7814.00341797
0.43000001 101273.30468750 91289.83995417  7202.05126953
0.43100002 101578.38281250 91317.67506657  11189.87500000
0.43200001 101877.61718750 91339.33578393  7940.34179688
0.43300003 102164.27343750 91310.22552473  7315.98388672
0.43400002 102440.07031250 91288.73258984  8021.05761719
0.43500003 102704.09375000 91227.82755187  10075.27246094
0.43600002 102960.16406250 91142.80378329  9448.65429688
0.43700001 103201.19531250 91017.67161437  13560.63769531
0.43800002 103423.39843750 90901.38997093  7491.47412109
0.43900001 103638.24218750 90757.93595587  7524.13671875
0.44000003 103840.21093750 90605.32101774  8242.83691406
0.44100001 104026.52343750 90426.55718107  11724.83007812
0.44200003 104202.35937500 90228.26346446  7616.67187500
0.44300002 104362.42187500 90023.22489241  7645.59130859
0.44400004 104506.54687500 89787.83447085  8370.97460938
0.44500002 104633.75781250 89529.08033982  6999.99853516
0.44600001 104748.18750000 89289.99870384  7725.70263672
0.44700003 104847.91406250 89030.40566045  9159.51464844
0.44800001 104931.32031250 88743.22078924  9893.97460938
0.44900003 105001.32812500 88461.01066838  7796.34912109
0.45000002 105056.82812500 88151.92179523  9949.93261719
0.45100003 105088.54687500 87850.32440953  9262.50488281
0.45200002 105112.57031250 87551.05920021  9285.11914062
0.45300001 105119.50781250 87230.15844090  8590.36621094
0.45400003 105112.88281250 86914.46732741  7891.35009766
0.45500001 105092.49218750 86598.47420546  9344.82421875
0.45600003 105055.35937500 86283.66394995  7921.69970703
0.45700002 105004.15625000 85969.70938505  7935.16455078
0.45800003 104938.78125000 85650.29350064  7947.53906250
0.45900002 104857.01562500 85340.67611269  10129.18847656
0.46000001 104766.17187500 85031.82213500  10142.41308594
0.46100003 104657.00000000 84726.82715420  7252.73046875
0.46200001 104537.70312500 84436.57186373  7260.14355469
0.46300003 104399.65625000 84146.95414665  7992.83837891
0.46400002 104252.07812500 83849.19059048  10180.21582031
0.46500003 104095.17968750 83578.21350624  7276.25341797
0.46600002 103923.07031250 83309.51826364  8007.79248047
0.46700001 103740.45312500 83068.23867725  9467.35351562
0.46800002 103549.31250000 82814.05661863  8013.16406250
0.46900001 103344.20312500 82603.85873551  9471.49609375
0.47000003 103128.76562500 82363.05732918  10200.46679688
0.47100002 102903.44531250 82166.73505663  7285.56396484
0.47200003 102669.35156250 81982.39245272  12383.46484375
0.47300002 102427.50781250 81803.41888796  8739.11523438
0.47400004 102173.10156250 81652.39788333  7279.83398438
0.47500002 101912.84375000 81530.85625934  10187.20800781
0.47600001 101642.37500000 81385.12040264  8727.01464844
0.47700003 101363.31250000 81265.41599674  8721.29980469
0.47800002 101081.14062500 81168.02665984  7988.94824219
0.47900003 100791.96093750 81090.01619867  7982.72363281
0.48000002 100494.51562500 81015.31105223  8700.81542969
0.48100004 100195.64843750 80964.33873670  9417.38964844
0.48200002 99887.02343750  80920.91663249  7960.49658203
0.48300001 99572.98437500  80906.13499656  7228.99902344
0.48400003 99256.33593750  80894.50767112  10831.34863281
0.48500001 98934.55468750  80910.85807319  7212.32910156
0.48600003 98610.35937500  80933.43320504  9364.53320312
0.48700002 98281.60156250  80966.12562005  11510.74121094
0.48800004 97948.12500000  81014.90837429  10776.74316406
0.48900002 97608.50000000  81070.64571207  9326.49218750
0.49000001 97271.67187500  81143.77370326  10746.08789062
0.49100003 96933.50000000  81229.64477333  8584.43164062
0.49200001 96590.53125000  81316.32958840  8571.44433594
0.49300003 96248.31250000  81427.87137695  10698.00097656
0.49400002 95905.20312500  81552.86093078  7833.05761719
0.49500003 95559.95312500  81673.37908168  9953.52539062
0.49600002 95215.17187500  81785.52488713  11357.26660156
0.49700001 94869.32812500  81942.50216958  11338.78222656
