# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.10300001 3360680.00000000 73397.25781250
0.10400000 3286120.00000000 67283.30468750
0.10500000 3212400.00000000 66400.31250000
0.10600001 3139488.00000000 90699.81250000
0.10700001 3067800.00000000 54668.19921875
0.10800000 2996680.00000000 68594.00781250
0.10900000 2927064.00000000 62785.52734375
0.11000001 2858368.00000000 61869.37890625
0.11100001 2790296.00000000 51564.67578125
0.11200000 2723904.00000000 50787.19140625
0.11300001 2658088.00000000 54543.96875000
0.11400001 2593696.00000000 44741.25781250
0.11500000 2530008.00000000 44022.14062500
0.11600000 2467520.00000000 43304.97656250
0.11700001 2406200.00000000 46848.71484375
0.11800001 2346096.00000000 50253.37890625
0.11900000 2286672.00000000 49392.11718750
0.12000000 2228592.00000000 64718.31250000
0.12100001 2171608.00000000 55636.60156250
0.12200001 2115608.00000000 50742.86328125
0.12300000 2060760.00000000 57495.20703125
0.12400001 2006952.00000000 45156.42187500
0.12500000 1954072.00000000 48011.55078125
0.12600000 1902384.00000000 39864.45703125
0.12700000 1852128.00000000 46229.11718750
0.12800001 1802516.00000000 55805.89843750
0.12900001 1753796.00000000 44458.73046875
0.13000001 1706120.00000000 40230.31250000
0.13100001 1659760.00000000 39435.90234375
0.13200000 1614156.00000000 32202.41210938
0.13300000 1569780.00000000 41018.35156250
0.13400000 1526364.00000000 40181.53515625
0.13500001 1484048.00000000 39356.95312500
0.13600001 1442744.00000000 35578.07031250
0.13700001 1402004.00000000 37727.92968750
0.13800001 1362632.00000000 45457.40625000
0.13900001 1324228.00000000 30589.66992188
0.14000000 1286672.00000000 32655.73632812
0.14100000 1249956.00000000 31948.87500000
0.14200000 1214084.00000000 28646.31250000
0.14300001 1179548.00000000 40765.17968750
0.14400001 1145640.00000000 32392.97265625
0.14500001 1112592.00000000 34112.07421875
0.14600001 1080544.00000000 28591.19726562
0.14700000 1049240.00000000 30281.06640625
0.14800000 1018896.00000000 25049.55859375
0.14900000 989260.00000000 35613.35937500
0.15000001 960660.00000000 32638.42382812
0.15100001 932656.00000000 21264.55859375
0.15200001 905588.00000000 20783.24609375
0.15300001 879232.00000000 32496.41796875
0.15400001 853604.00000000 27784.81250000
0.15500000 828792.00000000 21333.10546875
0.15600000 804548.00000000 18947.10546875
0.15700001 781026.00000000 22212.38085938
0.15800001 758494.00000000 23517.10742188
0.15900001 736446.00000000 21209.64648438
0.16000001 714928.00000000 31077.92187500
0.16100001 694430.00000000 20249.58007812
0.16200000 674376.00000000 23083.89062500
0.16300000 654934.00000000 19333.65234375
0.16400000 636134.00000000 17318.74804688
0.16500001 617932.00000000 18463.80859375
0.16600001 600252.00000000 19547.20703125
0.16700001 583230.00000000 19106.61523438
0.16800001 566882.00000000 21555.68945312
0.16900001 550816.00000000 14045.80957031
0.17000000 535198.00000000 15100.61132812
0.17100000 520402.00000000 22824.83203125
0.17200001 506112.00000000 13133.60644531
0.17300001 492008.00000000 14125.55078125
0.17400001 478554.00000000 18843.06445312
0.17500001 465516.00000000 13518.58593750
0.17600001 453020.00000000 13230.45019531
0.17700000 440822.00000000 16477.92578125
0.17800000 429172.00000000 12675.59570312
0.17900001 417752.00000000 11279.30468750
0.18000001 406850.00000000 16568.96679688
0.18100001 396281.00000000 15145.86035156
0.18200001 386001.00000000 12714.87402344
0.18300001 376162.00000000 14534.90039062
0.18400002 366564.00000000 10172.15136719
0.18500000 357487.00000000 9973.88769531
0.18600000 348631.00000000 18580.28906250
0.18700001 340079.00000000 12467.29687500
0.18800001 331717.00000000 12225.43066406
0.18900001 323763.00000000 14763.59375000
0.19000001 316039.00000000 13581.77734375
0.19100001 308666.00000000 15112.28808594
0.19200000 301504.00000000 10474.24902344
0.19300000 294530.00000000 10284.98828125
0.19400001 287843.00000000 10103.29003906
0.19500001 281293.00000000 9924.01757812
0.19600001 275148.00000000 13822.06054688
0.19700001 269047.00000000 7990.69628906
0.19800001 263139.00000000 8640.16992188
0.19900002 257508.00000000 10042.81250000
0.20000000 252049.00000000 8359.20507812
0.20100001 246746.00000000 8971.68457031
0.20200001 241657.00000000 8094.30126953
0.20300001 236649.00000000 7965.60546875
0.20400001 231832.00000000 7128.83447266
0.20500001 227186.50000000 8424.07617188
0.20600002 222688.50000000 8297.37402344
0.20700002 218344.00000000 7493.56689453
0.20800000 214117.50000000 8055.10058594
0.20900001 210034.50000000 10585.73925781
0.21000001 206040.00000000 7173.28271484
0.21100001 202164.50000000 9000.36425781
0.21200001 198418.50000000 6973.41845703
0.21300001 194763.50000000 8752.67187500
0.21400002 191226.50000000 8633.87695312
0.21500000 187746.00000000 8516.15917969
0.21600001 184434.50000000 7204.01171875
0.21700001 181201.50000000 5925.28906250
0.21800001 177974.00000000 7015.73535156
0.21900001 174921.00000000 8081.35058594
0.22000001 171938.50000000 6269.73779297
0.22100002 169014.50000000 7879.45654297
0.22200002 166150.50000000 5557.73486328
0.22300000 163382.00000000 7685.48925781
0.22400001 160690.00000000 5423.28759766
0.22500001 158034.50000000 5357.36962891
0.22600001 155447.50000000 5822.28662109
0.22700001 152957.00000000 7323.58154297
0.22800002 150490.50000000 5686.28369141
0.22900002 148143.00000000 9199.68066406
0.23000000 145848.50000000 6064.38085938
0.23100001 143556.50000000 5994.91943359
0.23200001 141307.00000000 6420.28369141
0.23300001 139167.50000000 5861.73535156
0.23400001 137027.50000000 5313.24169922
0.23500001 134989.00000000 4778.61083984
0.23600002 132964.00000000 5199.55761719
0.23700002 131002.00000000 7015.15771484
0.23800001 129105.50000000 6016.96191406
0.23900001 127249.50000000 5039.08056641
0.24000001 125414.00000000 5893.83105469
0.24100001 123658.50000000 6733.20556641
0.24200001 121892.50000000 4442.98193359
0.24300002 120210.00000000 5279.62353516
0.24400002 118556.75000000 5664.04931641
0.24500000 116977.25000000 4748.10644531
0.24600001 115432.50000000 5559.80664062
0.24700001 113942.25000000 5086.38232422
0.24800001 112441.50000000 6299.53515625
0.24900001 111012.75000000 6244.46728516
0.25000000 109626.75000000 5365.68115234
0.25100002 108264.00000000 4910.85546875
0.25200000 106954.25000000 5682.47949219
0.25300002 105689.50000000 5637.47851562
0.25400001 104492.25000000 4796.19433594
0.25500003 103300.00000000 4363.39257812
0.25600001 102137.50000000 4331.14111328
0.25700000 101048.75000000 3910.58666992
0.25800002 99997.00000000  3884.88378906
0.25900000 98947.00000000  5016.61279297
0.26000002 97955.00000000  6519.39550781
0.26100001 97015.25000000  6100.31933594
0.26200002 96107.50000000  5308.01757812
0.26300001 95214.00000000  4524.56933594
0.26400000 94360.25000000  5251.14794922
0.26500002 93583.75000000  4480.79003906
0.26600000 92821.25000000  4460.98925781
0.26700002 92079.25000000  5182.22070312
0.26800001 91398.00000000  5163.07324219
0.26900002 90740.25000000  4777.47460938
0.27000001 90106.00000000  4029.08984375
0.27100003 89540.50000000  5845.20458984
0.27200001 88998.75000000  3644.49902344
0.27300000 88456.25000000  4362.66210938
0.27400002 87987.25000000  4355.36914062
0.27500001 87534.50000000  3986.32128906
0.27600002 87133.75000000  4344.48925781
0.27700001 86721.50000000  3977.91528320
0.27800003 86360.00000000  4336.99951172
0.27900001 86062.00000000  5783.36669922
0.28000000 85760.50000000  4337.76611328
0.28100002 85489.00000000  3977.80346680
0.28200001 85239.25000000  5065.76855469
0.28300002 85063.00000000  6160.26318359
0.28400001 84888.50000000  4354.78027344
0.28500003 84713.50000000  3997.63037109
0.28600001 84587.50000000  4005.64135742
0.28700000 84501.00000000  4380.53173828
0.28800002 84431.75000000  6222.19824219
0.28900000 84385.00000000  4404.89697266
0.29000002 84327.25000000  4417.06152344
0.29100001 84341.50000000  3694.15771484
0.29200003 84354.25000000  5561.05419922
0.29300001 84402.50000000  4466.58056641
0.29400000 84447.00000000  4484.13574219
0.29500002 84543.50000000  4129.10498047
0.29600000 84617.25000000  4523.63818359
0.29700002 84732.25000000  4545.03808594
0.29800001 84859.25000000  4567.12500000
0.29900002 85005.75000000  3825.25903320
0.30000001 85173.00000000  4614.67333984
0.30100003 85343.25000000  4252.65478516
0.30200002 85542.00000000  5054.24951172
0.30300000 85737.25000000  5473.46630859
0.30400002 85965.50000000  5506.09082031
0.30500001 86173.50000000  6724.11816406
0.30600002 86393.00000000  5967.59716797
0.30700001 86639.50000000  4403.01953125
0.30800003 86900.00000000  4430.59667969
0.30900002 87159.25000000  6079.35791016
0.31000000 87412.00000000  5708.87792969
0.31100002 87685.00000000  5745.12158203
0.31200001 87941.75000000  6606.18457031
0.31300002 88216.75000000  4570.51025391
0.31400001 88490.00000000  8780.42089844
0.31500003 88768.50000000  5890.67822266
0.31600001 89066.75000000  5082.14892578
0.31700000 89346.50000000  4261.82812500
0.31800002 89617.75000000  5145.85156250
0.31900001 89897.25000000  5609.58837891
0.32000002 90178.25000000  5210.49951172
0.32100001 90466.50000000  7865.15771484
0.32200003 90724.75000000  5274.73730469
0.32300001 91007.75000000  5307.57226562
0.32400000 91281.75000000  5339.98242188
0.32500002 91531.50000000  6266.24707031
0.32600001 91802.25000000  6754.35058594
0.32700002 92041.50000000  6792.66308594
0.32800001 92298.25000000  6376.88623047
0.32900003 92522.00000000  5037.82324219
0.33000001 92769.50000000  5527.20703125
0.33100003 92986.00000000  5556.84375000
0.33200002 93189.00000000  5585.74902344
0.33300000 93402.75000000  7019.21679688
0.33400002 93591.00000000  5173.24267578
0.33500001 93781.75000000  8507.88085938
0.33600003 93945.50000000  6648.52343750
0.33700001 94114.25000000  6203.07031250
0.33800003 94281.25000000  6711.88281250
0.33900002 94421.50000000  6260.14599609
0.34000000 94559.00000000  5804.03125000
0.34100002 94673.25000000  5828.08544922
0.34200001 94784.75000000  6339.67822266
0.34300002 94881.00000000  7343.79003906
0.34400001 94976.75000000  6389.56103516
0.34500003 95044.00000000  4932.78417969
0.34600002 95113.25000000  5445.70947266
0.34700000 95143.75000000  5959.80468750
0.34800002 95186.75000000  6976.23730469
0.34900001 95215.50000000  10497.50878906
0.35000002 95213.25000000  5012.97802734
0.35100001 95212.75000000  5529.95654297
0.35200003 95208.00000000  6049.51660156
0.35300002 95183.50000000  8086.79052734
0.35400000 95131.25000000  7598.60839844
0.35500002 95076.50000000  8631.04492188
0.35600001 95028.50000000  6106.53173828
0.35700002 94936.00000000  5098.06347656
0.35800001 94849.00000000  6129.14257812
0.35900003 94752.25000000  5628.28417969
0.36000001 94656.50000000  5638.21484375
0.36100003 94514.50000000  5645.35156250
0.36200002 94367.50000000  5138.31054688
0.36300001 94234.00000000  8746.79980469
0.36400002 94064.25000000  7725.02685547
0.36500001 93894.25000000  7216.71240234
0.36600003 93729.25000000  8255.67285156
0.36700001 93524.25000000  7743.80810547
0.36800003 93329.50000000  5682.36718750
0.36900002 93111.00000000  7751.49121094
0.37000000 92888.00000000  6719.98242188
0.37100002 92652.50000000  5687.01074219
0.37200001 92419.00000000  7239.18066406
0.37300003 92163.00000000  6721.44824219
0.37400001 91888.25000000  5168.71435547
0.37500003 91611.75000000  6716.97412109
0.37600002 91363.75000000  7233.26855469
0.37700000 91061.75000000  7228.48193359
0.37800002 90776.75000000  7224.92187500
0.37900001 90472.00000000  5672.59472656
0.38000003 90176.75000000  7215.04248047
0.38100001 89841.25000000  5662.69433594
0.38200003 89520.00000000  5142.92431641
0.38300002 89190.25000000  8219.77343750
0.38400000 88847.75000000  6670.24511719
0.38500002 88513.25000000  5637.40917969
0.38600001 88174.50000000  6142.23583984
0.38700002 87819.50000000  6644.42382812
0.38800001 87462.50000000  5103.43701172
0.38900003 87098.75000000  7642.91601562
0.39000002 86744.75000000  5596.33789062
0.39100003 86372.50000000  7110.18457031
0.39200002 85997.75000000  5576.52441406
0.39300001 85608.00000000  5565.37597656
0.39400002 85248.25000000  5556.05517578
0.39500001 84855.75000000  5040.43164062
0.39600003 84482.75000000  5534.04296875
0.39700001 84088.00000000  8032.08593750
0.39800003 83702.75000000  5009.60986328
0.39900002 83314.50000000  5998.64404297
0.40000001 82907.50000000  7979.01806641
0.40100002 82501.75000000  5472.34130859
0.40200001 82138.50000000  6454.85400391
0.40300003 81726.50000000  4952.62646484
0.40400001 81338.50000000  4941.31396484
0.40500003 80935.50000000  6900.56103516
0.40600002 80544.25000000  5900.67187500
0.40700001 80142.75000000  5885.68359375
0.40800002 79759.00000000  5382.53662109
0.40900001 79352.00000000  5368.16308594
0.41000003 78952.50000000  6814.39062500
0.41100001 78567.00000000  5340.98486328
0.41200003 78166.75000000  5326.67333984
0.41300002 77775.25000000  5312.82763672
0.41400003 77382.50000000  5780.47314453
0.41500002 76997.25000000  7687.40576172
0.41600001 76608.62500000  6229.43066406
0.41700003 76216.12500000  5256.62646484
0.41800001 75837.37500000  5719.65478516
0.41900003 75464.00000000  5229.65576172
0.42000002 75089.25000000  5690.26367188
0.42100003 74709.62500000  4729.11962891
0.42200002 74326.00000000  5187.58349609
0.42300001 73961.25000000  5644.72265625
0.42400002 73586.87500000  6098.51269531
0.42500001 73223.12500000  6082.64501953
0.42600003 72854.12500000  6066.19921875
0.42700002 72496.87500000  4654.29931641
0.42800003 72128.25000000  4641.45312500
0.42900002 71788.75000000  5556.44970703
0.43000001 71437.12500000  6003.93310547
0.43100002 71086.50000000  6448.96777344
0.43200001 70739.62500000  6432.35449219
0.43300003 70402.25000000  5041.50537109
0.43400002 70054.25000000  4571.04003906
0.43500003 69732.87500000  5016.58349609
0.43600002 69400.75000000  5913.98535156
0.43700001 69068.62500000  4991.58984375
0.43800002 68740.00000000  4526.52929688
0.43900001 68412.87500000  5869.82470703
0.44000003 68108.37500000  5406.44335938
0.44100001 67783.37500000  4943.44189453
0.44200003 67475.87500000  6725.65820312
0.44300002 67172.37500000  4921.04833984
0.44400004 66876.50000000  6249.60937500
0.44500002 66568.00000000  5344.07910156
0.44600001 66276.87500000  5777.02392578
0.44700003 65985.37500000  4877.63916016
0.44800001 65685.87500000  6193.52148438
0.44900003 65407.50000000  5739.50830078
0.45000002 65128.50000000  5727.72607422
0.45100003 64856.87500000  4837.02587891
0.45200002 64580.00000000  4388.21142578
0.45300001 64304.87500000  5692.91064453
0.45400003 64037.75000000  5681.74951172
0.45500001 63778.50000000  4798.69433594
0.45600003 63515.50000000  5660.18408203
0.45700002 63270.00000000  5215.97900391
0.45800003 63003.37500000  5639.11767578
0.45900002 62752.12500000  5195.87597656
0.46000001 62512.50000000  4322.73925781
0.46100003 62273.12500000  4747.08056641
0.46200001 62041.87500000  4739.68896484
0.46300003 61795.50000000  4300.96728516
0.46400002 61564.12500000  6011.73681641
0.46500003 61336.12500000  5144.87451172
0.46600002 61108.37500000  5136.77001953
0.46700001 60879.75000000  5983.26171875
0.46800002 60674.87500000  5975.86865234
0.46900001 60459.75000000  5541.13623047
0.47000003 60233.87500000  7659.94238281
0.47100002 60031.00000000  4675.21435547
0.47200003 59831.37500000  4245.03613281
0.47300002 59623.00000000  5087.03466797
0.47400004 59428.25000000  5504.54199219
0.47500002 59229.12500000  4228.95996094
0.47600001 59039.12500000  5913.94921875
0.47700003 58840.50000000  6328.29638672
0.47800002 58650.00000000  4214.00244141
0.47900003 58471.62500000  5051.94873047
0.48000002 58287.25000000  6308.13769531
0.48100004 58106.50000000  5461.43017578
0.48200002 57929.12500000  5036.35839844
0.48300001 57747.37500000  4611.70556641
0.48400003 57583.37500000  4608.10986328
0.48500001 57415.37500000  5441.25537109
0.48600003 57251.12500000  5855.07275391
0.48700002 57084.25000000  5432.13720703
0.48800004 56924.25000000  5010.47265625
0.48900002 56762.00000000  4589.20800781
0.49000001 56609.75000000  4586.23876953
0.49100003 56458.25000000  4999.94287109
0.49200001 56299.87500000  5828.72607422
0.49300003 56148.25000000  4992.70263672
0.49400002 56002.75000000  4574.02490234
0.49500003 55859.87500000  6233.96240234
0.49600002 55712.50000000  4568.70361328
0.49700001 55570.12500000  4566.19726562
0.49800003 55436.75000000  4564.38525391
0.49900001 55315.87500000  4563.55957031
0.50000000 55167.00000000  5389.54003906
