# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.21300001 105310.75000000 4732.66552734
0.21400002 103349.50000000 3999.62597656
0.21500000 101418.75000000 4928.95117188
0.21600001 99546.50000000  3240.23876953
0.21700001 97724.25000000  3515.14135742
0.21800001 95957.25000000  3467.41528320
0.21900001 94243.75000000  4354.06152344
0.22000001 92558.25000000  5216.12060547
0.22100002 90931.25000000  4542.01611328
0.22200002 89346.00000000  3287.48632812
0.22300000 87799.00000000  3835.06030273
0.22400001 86300.00000000  3786.41259766
0.22500001 84834.00000000  3738.63452148
0.22600001 83416.75000000  3976.47656250
0.22700001 82038.50000000  3366.86035156
0.22800002 80692.00000000  2771.77026367
0.22900002 79372.50000000  3012.18652344
0.23000000 78097.75000000  3517.91333008
0.23100001 76860.00000000  4012.09204102
0.23200001 75645.50000000  4230.09667969
0.23300001 74467.50000000  3397.95214844
0.23400001 73335.75000000  3877.62792969
0.23500001 72210.75000000  3067.51293945
0.23600002 71124.50000000  3034.17138672
0.23700002 70067.25000000  3001.68115234
0.23800001 69040.75000000  2475.11083984
0.23900001 68021.25000000  2938.51806641
0.24000001 67048.75000000  2666.19360352
0.24100001 66092.75000000  2879.00024414
0.24200001 65152.25000000  3087.23950195
0.24300002 64246.25000000  2351.41284180
0.24400002 63360.25000000  2794.18725586
0.24500000 62493.50000000  2767.21215820
0.24600001 61648.00000000  3197.68188477
0.24700001 60811.50000000  2940.84423828
0.24800001 60003.75000000  2465.25415039
0.24900001 59217.25000000  2220.64697266
0.25000000 58445.75000000  2200.48242188
0.25100002 57682.50000000  2180.39868164
0.25200000 56947.25000000  2593.37768555
0.25300002 56222.50000000  2784.70068359
0.25400001 55508.62500000  2123.20507812
0.25500003 54816.75000000  2104.96337891
0.25600001 54132.00000000  2921.50415039
0.25700000 53465.50000000  2896.76074219
0.25800002 52808.50000000  2461.93237305
0.25900000 52161.00000000  3458.27441406
0.26000002 51530.62500000  2017.42407227
0.26100001 50913.37500000  3201.43310547
0.26200002 50299.87500000  2579.62939453
0.26300001 49699.25000000  1968.09033203
0.26400000 49101.75000000  2342.15356445
0.26500002 48522.12500000  3097.65258789
0.26600000 47948.00000000  2112.34912109
0.26700002 47388.62500000  2857.53417969
0.26800001 46834.25000000  2834.64306641
0.26900002 46284.62500000  2061.98022461
0.27000001 45750.25000000  2789.62158203
0.27100003 45214.50000000  2213.70214844
0.27200001 44699.00000000  2379.55151367
0.27300000 44178.00000000  1997.28735352
0.27400002 43667.50000000  1801.28454590
0.27500001 43156.50000000  2501.35083008
0.27600002 42658.12500000  1949.68981934
0.27700001 42170.25000000  2637.74926758
0.27800003 41679.62500000  2093.15087891
0.27900001 41195.50000000  1903.23217773
0.28000000 40718.37500000  2059.53540039
0.28100002 40247.50000000  1702.46936035
0.28200001 39780.87500000  2364.17749023
0.28300002 39323.25000000  1842.68762207
0.28400001 38867.37500000  1827.73840332
0.28500003 38416.00000000  1812.85119629
0.28600001 37968.50000000  1961.45275879
0.28700000 37528.25000000  2107.58642578
0.28800002 37088.87500000  1929.36340332
0.28900000 36656.62500000  3189.12646484
0.29000002 36225.87500000  2213.76342773
0.29100001 35804.25000000  1881.87145996
0.29200003 35382.12500000  2177.06225586
0.29300001 34963.00000000  1541.86840820
0.29400000 34548.37500000  2140.27172852
0.29500002 34143.12500000  1970.74133301
0.29600000 33734.12500000  1502.85534668
0.29700002 33337.50000000  2086.26098633
0.29800001 32939.25000000  3102.38330078
0.29900002 32550.37500000  1464.76696777
0.30000001 32160.62500000  1597.25744629
0.30100003 31781.25000000  2015.56701660
0.30200002 31398.75000000  1569.78063965
0.30300000 31023.62500000  1556.14501953
0.30400002 30650.62500000  1822.94604492
0.30500001 30280.75000000  1528.87512207
0.30600002 29919.00000000  1377.77001953
0.30700001 29562.25000000  1365.77600098
0.30800003 29206.12500000  1489.07446289
0.30900002 28857.00000000  1610.22070312
0.31000000 28512.62500000  1330.11401367
0.31100002 28169.62500000  1582.00622559
0.31200001 27836.50000000  1437.61608887
0.31300002 27504.25000000  1295.45031738
0.31400001 27175.75000000  1284.05419922
0.31500003 26851.62500000  1654.59729004
0.31600001 26538.62500000  1261.91162109
0.31700000 26226.50000000  1251.00402832
0.31800002 25913.68750000  1983.95202637
0.31900001 25613.81250000  1598.30187988
0.32000002 25314.62500000  1340.78918457
0.32100001 25021.81250000  1329.40893555
0.32200003 24736.00000000  1438.15112305
0.32300001 24450.12500000  1188.27612305
0.32400000 24174.37500000  1532.05102539
0.32500002 23904.37500000  1285.81640625
0.32600001 23634.62500000  1391.13403320
0.32700002 23371.12500000  1379.83129883
0.32800001 23120.81250000  1369.21459961
0.32900003 22869.50000000  1698.06054688
0.33000001 22626.62500000  1572.77673340
0.33100003 22388.12500000  1226.42163086
0.33200002 22156.06250000  1660.04309082
0.33300000 21932.56250000  1538.34997559
0.33400002 21707.50000000  1090.80200195
0.33500001 21496.31250000  1083.41418457
0.33600003 21284.12500000  1291.09509277
0.33700001 21082.06250000  1175.74670410
0.33800003 20880.93750000  1061.79577637
0.33900002 20690.06250000  1477.27050781
0.34000000 20505.00000000  1258.59692383
0.34100002 20327.12500000  1251.33789062
0.34200001 20152.25000000  1244.19995117
0.34300002 19982.00000000  1546.60693359
0.34400001 19825.37500000  1436.34851074
0.34500003 19668.62500000  1224.96203613
0.34600002 19516.56250000  1320.58825684
0.34700000 19378.06250000  1213.84179688
0.34800002 19238.12500000  1107.82751465
0.34900001 19104.56250000  1303.88647461
0.35000002 18984.43750000  999.53070068
0.35100001 18863.00000000  1394.35302734
0.35200003 18753.12500000  1390.16931152
0.35300002 18644.68750000  1089.03625488
0.35400000 18545.56250000  987.55120850
0.35500002 18450.68750000  1379.37341309
0.35600001 18359.06250000  1081.44055176
0.35700002 18278.18750000  1374.15417480
0.35800001 18201.62500000  1078.17333984
0.35900003 18133.56250000  1077.13366699
0.36000001 18065.75000000  1565.21667480
0.36100003 18006.87500000  1173.32812500
0.36200002 17952.68750000  1564.03820801
0.36300001 17904.75000000  1075.35925293
0.36400002 17863.68750000  1075.84069824
0.36500001 17826.62500000  978.68176270
0.36600003 17795.56250000  1077.61035156
0.36700001 17770.62500000  1275.22009277
0.36800003 17749.15625000  1080.65747070
0.36900002 17737.18750000  1082.85534668
0.37000000 17724.68750000  1479.56835938
0.37100002 17719.37500000  1384.23767090
0.37200001 17722.00000000  1090.70056152
0.37300003 17730.25000000  1193.60046387
0.37400001 17737.81250000  1696.17834473
0.37500003 17754.31250000  1401.88061523
0.37600002 17774.25000000  1206.16064453
0.37700000 17803.31250000  1110.39257812
0.37800002 17831.18750000  1216.44372559
0.37900001 17865.43750000  1120.16296387
0.38000003 17905.00000000  1023.27081299
0.38100001 17948.31250000  1439.81372070
0.38200003 17995.28125000  1447.36059570
0.38300002 18044.28125000  1455.09094238
0.38400000 18103.62500000  1150.03283691
0.38500002 18162.68750000  1682.59143066
0.38600001 18228.62500000  1269.80603027
0.38700002 18292.53125000  1277.55041504
0.38800001 18365.40625000  1071.62145996
0.38900003 18437.78125000  1078.61022949
0.39000002 18517.31250000  1303.24853516
0.39100003 18598.53125000  1421.67187500
0.39200002 18681.84375000  1211.42419434
0.39300001 18773.09375000  1442.33679199
0.39400002 18863.40625000  1788.25097656
0.39500001 18956.09375000  1125.99194336
0.39600003 19052.75000000  1134.59130859
0.39700001 19152.87500000  1257.76928711
0.39800003 19254.06250000  1382.82690430
0.39900002 19356.90625000  1161.41442871
0.40000001 19460.90625000  1638.80297852
0.40100002 19570.56250000  1180.10498047
0.40200001 19683.09375000  1546.79602051
0.40300003 19793.59375000  1199.49182129
0.40400001 19908.90625000  1814.19909668
0.40500003 20026.84375000  1341.59838867
0.40600002 20144.34375000  1475.77465820
0.40700001 20265.06250000  1364.24401855
0.40800002 20386.90625000  1250.73681641
0.40900001 20506.50000000  1765.60974121
0.41000003 20633.31250000  1653.65698242
0.41100001 20757.21875000  2565.59228516
0.41200003 20880.53125000  1810.96862793
0.41300002 21008.12500000  2348.28833008
0.41400003 21137.81250000  1315.82897949
0.41500002 21268.65625000  1459.88061523
0.41600001 21394.87500000  1739.72424316
0.41700003 21524.09375000  1619.47290039
0.41800001 21653.62500000  1497.02343750
0.41900003 21783.65625000  1784.08154297
0.42000002 21914.06250000  1937.42236328
0.42100003 22044.37500000  1395.40905762
0.42200002 22174.81250000  1547.69116211
0.42300001 22305.81250000  1844.24462891
0.42400002 22435.65625000  2145.40966797
0.42500001 22565.87500000  1441.95947266
0.42600003 22695.43750000  1744.37145996
0.42700002 22823.90625000  1465.29479980
0.42800003 22951.31250000  1624.60876465
0.42900002 23081.06250000  1637.60144043
0.43000001 23209.75000000  1950.66345215
0.43100002 23331.75000000  1663.08728027
0.43200001 23459.25000000  1980.78186035
0.43300003 23583.56250000  1535.29003906
0.43400002 23705.75000000  1701.48022461
0.43500003 23831.06250000  1714.40673828
0.43600002 23950.18750000  2668.88916016
0.43700001 24069.43750000  2213.90698242
0.43800002 24188.43750000  2707.77465820
0.43900001 24303.50000000  1924.83728027
0.44000003 24419.81250000  1938.44482422
0.44100001 24534.18750000  1951.94006348
0.44200003 24647.75000000  1801.62744141
0.44300002 24759.37500000  1813.87194824
0.44400004 24867.81250000  1991.91198730
0.44500002 24974.25000000  1837.85510254
0.44600001 25079.62500000  1849.74780273
0.44700003 25184.43750000  1692.39428711
0.44800001 25286.50000000  1873.35046387
0.44900003 25385.25000000  2056.20532227
0.45000002 25484.37500000  1896.41979980
0.45100003 25576.25000000  2774.51171875
0.45200002 25672.81250000  2093.36132812
0.45300001 25763.18750000  2631.70971680
0.45400003 25853.31250000  2823.18188477
0.45500001 25938.00000000  2128.99121094
0.45600003 26024.93750000  2497.61352539
0.45700002 26105.12500000  2331.44873047
0.45800003 26185.43750000  2163.44091797
0.45900002 26264.25000000  2174.67993164
0.46000001 26340.93750000  2003.62341309
0.46100003 26412.06250000  2562.49853516
0.46200001 26483.75000000  3494.66333008
0.46300003 26551.31250000  2217.56567383
0.46400002 26614.62500000  2042.00720215
0.46500003 26678.93750000  2237.82934570
0.46600002 26738.12500000  2060.30639648
0.46700001 26798.12500000  2445.59692383
0.46800002 26854.68750000  2267.07275391
0.46900001 26904.81250000  3414.22070312
0.47000003 26954.43750000  2856.49658203
0.47100002 27004.37500000  1911.90979004
0.47200003 27048.81250000  1919.11340332
0.47300002 27090.12500000  2118.71875000
0.47400004 27132.25000000  2319.80761719
0.47500002 27168.93750000  2521.82080078
0.47600001 27203.93750000  2141.08593750
0.47700003 27233.06250000  2538.39379883
0.47800002 27264.12500000  2546.60571289
0.47900003 27290.31250000  2947.35400391
0.48000002 27314.37500000  3153.17163086
0.48100004 27337.93750000  1976.53308105
0.48200002 27355.06250000  1981.87438965
0.48300001 27371.81250000  2782.07104492
0.48400003 27384.31250000  2789.09228516
0.48500001 27396.43750000  3195.52050781
0.48600003 27403.87500000  3603.33569336
0.48700002 27407.37500000  3410.57397461
0.48800004 27414.06250000  2614.06811523
0.48900002 27413.87500000  3022.37988281
0.49000001 27409.25000000  2018.69128418
0.49100003 27407.12500000  2224.91064453
0.49200001 27399.50000000  2228.81250000
0.49300003 27392.00000000  2232.72216797
0.49400002 27378.50000000  2032.85363770
0.49500003 27364.68750000  3257.49267578
0.49600002 27348.12500000  2242.68310547
0.49700001 27331.12500000  2041.63513184
0.49800003 27307.37500000  2452.74853516
0.49900001 27286.06250000  2455.74560547
0.50000000 27259.50000000  2458.26171875
