# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.05000000 5598384.00000000 51393.16406250
0.05100000 5543312.00000000 47561.62109375
0.05200000 5488064.00000000 47993.12109375
0.05300000 5432144.00000000 57200.48046875
0.05400000 5376432.00000000 57662.23437500
0.05500000 5319616.00000000 62558.68750000
0.05600000 5262624.00000000 44995.43750000
0.05700000 5205024.00000000 63397.19531250
0.05800000 5146800.00000000 63768.85546875
0.05900000 5088480.00000000 50375.95703125
0.06000000 5029504.00000000 50621.96093750
0.06100000 4970624.00000000 69340.21093750
0.06200000 4911888.00000000 55700.81250000
0.06300000 4851696.00000000 55891.53906250
0.06400000 4792240.00000000 51396.77734375
0.06500001 4732160.00000000 51533.22656250
0.06600000 4671936.00000000 56343.54687500
0.06700000 4611504.00000000 61148.54296875
0.06800000 4551072.00000000 70655.39843750
0.06900001 4489920.00000000 75430.66406250
0.07000000 4429216.00000000 56605.37890625
0.07100000 4367968.00000000 47174.05468750
0.07200000 4307120.00000000 51879.26171875
0.07300001 4246112.00000000 61271.40234375
0.07400000 4185408.00000000 56503.00781250
0.07500000 4124816.00000000 56427.48437500
0.07600001 4064176.00000000 46941.23437500
0.07700001 4002688.00000000 70247.17968750
0.07800000 3942128.00000000 84085.59375000
0.07900000 3881720.00000000 60554.83593750
0.08000001 3821040.00000000 51068.20312500
0.08100000 3761136.00000000 50888.17187500
0.08200000 3700680.00000000 59895.50781250
0.08300000 3641000.00000000 45876.60156250
0.08400001 3581560.00000000 54797.87109375
0.08500000 3521936.00000000 49976.27343750
0.08600000 3462656.00000000 54225.19531250
0.08700000 3403784.00000000 53915.94140625
0.08800001 3345232.00000000 53590.62109375
0.08900000 3287120.00000000 66564.17968750
0.09000000 3229344.00000000 52896.65625000
0.09100001 3171560.00000000 52521.03515625
0.09200001 3114224.00000000 47787.76953125
0.09300000 3057504.00000000 47421.88671875
0.09400000 3001608.00000000 51327.50000000
0.09500001 2945248.00000000 46652.73046875
0.09600000 2889832.00000000 42047.05468750
0.09700000 2834608.00000000 50002.48828125
0.09800000 2780144.00000000 66056.22656250
0.09900001 2725992.00000000 53156.84765625
0.10000000 2672664.00000000 56687.20312500
0.10100000 2619368.00000000 44083.96484375
0.10200001 2566912.00000000 55522.30859375
0.10300001 2514784.00000000 43153.69531250
0.10400000 2463080.00000000 38793.51171875
0.10500000 2412376.00000000 49863.81250000
0.10600001 2361848.00000000 41698.42968750
0.10700001 2312384.00000000 44952.75000000
0.10800000 2263152.00000000 40702.78906250
0.10900000 2214496.00000000 43847.02343750
0.11000001 2166528.00000000 39679.96093750
0.11100001 2118992.00000000 46278.78906250
0.11200000 2072376.00000000 52690.16015625
0.11300001 2025976.00000000 48501.86718750
0.11400001 1980600.00000000 40998.42187500
0.11500000 1935792.00000000 43787.61718750
0.11600000 1891660.00000000 43158.22265625
0.11700001 1848112.00000000 32711.58398438
0.11800001 1805012.00000000 35441.41406250
0.11900000 1762788.00000000 44422.25781250
0.12000000 1721344.00000000 46863.59375000
0.12100001 1680368.00000000 46126.10546875
0.12200001 1639972.00000000 33283.23437500
0.12300000 1600380.00000000 29767.06835938
0.12400001 1561452.00000000 38060.39453125
0.12500000 1523300.00000000 28790.36914062
0.12600000 1485820.00000000 36796.33203125
0.12700000 1448980.00000000 38948.58203125
0.12800001 1412500.00000000 32798.25000000
0.12900001 1376984.00000000 32221.42773438
0.13000001 1342064.00000000 36920.18359375
0.13100001 1307784.00000000 33662.36328125
0.13200000 1274264.00000000 25421.56640625
0.13300000 1241472.00000000 32439.66406250
0.13400000 1209208.00000000 24486.46289062
0.13500001 1177672.00000000 36036.76562500
0.13600001 1146640.00000000 28276.14453125
0.13700001 1116476.00000000 23111.05468750
0.13800001 1086684.00000000 24923.09960938
0.13900001 1057856.00000000 26657.97460938
0.14000000 1029452.00000000 26127.49218750
0.14100000 1001824.00000000 25606.62109375
0.14200000 974752.00000000 20908.43164062
0.14300001 948324.00000000 22532.17968750
0.14400001 922496.00000000 22070.71875000
0.14500001 897224.00000000 21614.12695312
0.14600001 872594.00000000 26936.97851562
0.14700000 848698.00000000 24493.42382812
0.14800000 825110.00000000 25817.69140625
0.14900000 802416.00000000 18054.36132812
0.15000001 780222.00000000 17672.02929688
0.15100001 758566.00000000 25942.95898438
0.15200001 737454.00000000 20309.48437500
0.15300001 716774.00000000 19868.97656250
0.15400001 696796.00000000 19440.60937500
0.15500000 677370.00000000 17435.50390625
0.15600000 658398.00000000 18606.32812500
0.15700001 640008.00000000 21235.46679688
0.15800001 622168.00000000 20774.19140625
0.15900001 604846.00000000 17419.56640625
0.16000001 587886.00000000 15617.19238281
0.16100001 571588.00000000 13889.58984375
0.16200000 555604.00000000 14942.96972656
0.16300000 540138.00000000 18602.35351562
0.16400000 525130.00000000 18195.75585938
0.16500001 510718.00000000 15260.25488281
0.16600001 496620.00000000 21148.56445312
0.16700001 482912.00000000 14603.25976562
0.16800001 469776.00000000 15481.46875000
0.16900001 456990.00000000 12818.57031250
0.17000000 444580.00000000 13684.17285156
0.17100000 432621.00000000 11161.62207031
0.17200001 420979.00000000 16386.60742188
0.17300001 409742.00000000 13902.54687500
0.17400001 398961.00000000 13614.54492188
0.17500001 388451.00000000 13331.63964844
0.17600001 378378.00000000 11050.53027344
0.17700000 368511.00000000 15742.79003906
0.17800000 359095.00000000 10605.87109375
0.17900001 349964.00000000 10393.93066406
0.18000001 341167.00000000 9262.68457031
0.18100001 332678.00000000 9082.10937500
0.18200001 324487.00000000 8907.16894531
0.18300001 316628.00000000 13108.40039062
0.18400002 308966.00000000 15432.85253906
0.18500000 301569.00000000 13462.04003906
0.18600000 294449.00000000 14040.80078125
0.18700001 287686.00000000 12169.11816406
0.18800001 281080.00000000 10359.20410156
0.18900001 274770.00000000 9397.13476562
0.19000001 268595.00000000 7695.24707031
0.19100001 262732.00000000 7566.68212891
0.19200000 257064.00000000 8186.20312500
0.19300000 251629.00000000 8786.88476562
0.19400001 246345.00000000 7205.59130859
0.19500001 241358.00000000 8515.11035156
0.19600001 236408.00000000 9081.61425781
0.19700001 231740.00000000 10324.01757812
0.19800001 227196.50000000 7459.99755859
0.19900002 222860.00000000 8022.96044922
0.20000000 218663.50000000 9889.05664062
0.20100001 214602.50000000 7802.94726562
0.20200001 210681.50000000 10905.92871094
0.20300001 206931.50000000 8231.73535156
0.20400001 203328.50000000 6877.58691406
0.20500001 199828.00000000 8644.55957031
0.20600002 196442.50000000 6709.49414062
0.20700002 193163.50000000 6629.37207031
0.20800000 190009.00000000 7148.13867188
0.20900001 186995.50000000 8835.53808594
0.21000001 184037.50000000 5824.78710938
0.21100001 181217.50000000 6338.98828125
0.21200001 178471.50000000 6842.59765625
0.21300001 175773.50000000 9027.72753906
0.21400002 173224.50000000 8379.73535156
0.21500000 170712.50000000 6637.30224609
0.21600001 168281.50000000 7120.83203125
0.21700001 165938.00000000 8681.87597656
0.21800001 163610.50000000 5374.60498047
0.21900001 161384.50000000 6390.82666016
0.22000001 159241.00000000 6862.49121094
0.22100002 157120.50000000 5232.11279297
0.22200002 155010.50000000 5703.61181641
0.22300000 153013.00000000 6169.48437500
0.22400001 151035.00000000 7136.40380859
0.22500001 149094.50000000 8592.31640625
0.22600001 147219.00000000 6516.64941406
0.22700001 145360.00000000 7954.09960938
0.22800002 143558.50000000 4931.23486328
0.22900002 141744.00000000 5379.18505859
0.23000000 139978.50000000 7275.38281250
0.23100001 138274.50000000 4811.95263672
0.23200001 136568.00000000 5250.35693359
0.23300001 134881.50000000 7101.51123047
0.23400001 133212.00000000 5634.86767578
0.23500001 131602.50000000 6056.34765625
0.23600002 129958.00000000 6006.00927734
0.23700002 128352.00000000 5040.38330078
0.23800001 126800.50000000 5000.37792969
0.23900001 125209.00000000 7212.03857422
0.24000001 123661.50000000 6258.50878906
0.24100001 122116.50000000 5319.39501953
0.24200001 120614.00000000 5715.29492188
0.24300002 119078.50000000 5229.92822266
0.24400002 117597.50000000 4753.87939453
0.24500000 116083.00000000 5568.50146484
0.24600001 114586.00000000 4669.95263672
0.24700001 113113.50000000 5890.95117188
0.24800001 111652.50000000 4170.22119141
0.24900001 110201.00000000 4545.79150391
0.25000000 108730.50000000 4912.44384766
0.25100002 107271.25000000 4460.33886719
0.25200000 105834.25000000 6426.25585938
0.25300002 104400.00000000 5966.46044922
0.25400001 102969.25000000 5120.14599609
0.25500003 101536.00000000 6238.37255859
0.25600001 100127.00000000 4631.87500000
0.25700000 98690.75000000  4583.19824219
0.25800002 97303.25000000  4158.25488281
0.25900000 95914.25000000  4114.72119141
0.26000002 94536.75000000  4441.33691406
0.26100001 93135.50000000  4392.27050781
0.26200002 91761.75000000  4706.00195312
0.26300001 90398.25000000  3579.77075195
0.26400000 89022.25000000  3892.49780273
0.26500002 87670.00000000  4547.44335938
0.26600000 86342.75000000  3458.02709961
0.26700002 84990.50000000  3758.28027344
0.26800001 83670.00000000  5064.12695312
0.26900002 82353.50000000  5002.97558594
0.27000001 81056.25000000  3624.43041992
0.27100003 79734.50000000  3578.48461914
0.27200001 78450.75000000  4497.58154297
0.27300000 77193.00000000  3489.89550781
0.27400002 75924.50000000  4384.64013672
0.27500001 74665.50000000  3091.15185547
0.27600002 73444.50000000  3356.78125000
0.27700001 72213.00000000  4215.79492188
0.27800003 70988.75000000  3267.96752930
0.27900001 69788.50000000  3224.22875977
0.28000000 68615.25000000  3181.34619141
0.28100002 67433.00000000  3708.14086914
0.28200001 66288.75000000  2813.95751953
0.28300002 65142.00000000  2775.04931641
0.28400001 64005.50000000  3009.85864258
0.28500003 62894.00000000  3777.41406250
0.28600001 61802.50000000  2926.65747070
0.28700000 60712.75000000  3409.62792969
0.28800002 59663.00000000  3103.66943359
0.28900000 58623.75000000  3060.15991211
0.29000002 57599.00000000  2514.19653320
0.29100001 56598.25000000  2726.90380859
0.29200003 55609.25000000  3177.23486328
0.29300001 54645.50000000  3132.82666016
0.29400000 53685.75000000  2850.71337891
0.29500002 52764.12500000  2342.72729492
0.29600000 51844.25000000  2771.59375000
0.29700002 50953.37500000  3188.66235352
0.29800001 50090.25000000  2920.51220703
0.29900002 49227.50000000  2215.23779297
0.30000001 48397.50000000  2840.69140625
0.30100003 47596.37500000  2371.72753906
0.30200002 46798.12500000  3403.15991211
0.30300000 46027.25000000  2308.72680664
0.30400002 45282.87500000  3314.70678711
0.30500001 44543.25000000  3066.80273438
0.30600002 43837.12500000  3028.04956055
0.30700001 43156.12500000  2193.19433594
0.30800003 42472.12500000  2165.44140625
0.30900002 41835.12500000  2528.93334961
0.31000000 41222.62500000  3269.16040039
0.31100002 40605.37500000  1900.33166504
0.31200001 40009.37500000  2629.81616211
0.31300002 39455.50000000  1858.35424805
0.31400001 38912.00000000  2022.45129395
0.31500003 38375.62500000  2910.40771484
0.31600001 37886.25000000  2161.78955078
0.31700000 37397.00000000  2497.37158203
0.31800002 36931.12500000  2297.30078125
0.31900001 36486.37500000  2276.74975586
0.32000002 36065.12500000  2604.80395508
0.32100001 35659.87500000  2239.08374023
0.32200003 35284.50000000  1709.53417969
0.32300001 34912.00000000  1696.72326660
0.32400000 34564.62500000  2359.03564453
0.32500002 34236.50000000  1674.16491699
0.32600001 33910.87500000  1995.99414062
0.32700002 33634.50000000  2316.74462891
0.32800001 33355.00000000  2304.49707031
0.32900003 33098.25000000  1802.19982910
0.33000001 32852.06250000  2772.87841797
0.33100003 32640.81250000  1950.61511230
0.33200002 32416.25000000  1781.11096191
0.33300000 32243.25000000  1938.46423340
0.33400002 32065.75000000  2094.69531250
0.33500001 31904.75000000  1768.79943848
0.33600003 31763.68750000  2247.91625977
0.33700001 31636.25000000  1764.35375977
0.33800003 31515.18750000  1923.05688477
0.33900002 31419.00000000  2243.31665039
0.34000000 31332.50000000  2083.45458984
0.34100002 31254.18750000  1924.00793457
0.34200001 31200.87500000  2086.87060547
0.34300002 31162.62500000  2090.38891602
0.34400001 31136.00000000  1933.54565430
0.34500003 31096.75000000  1613.92150879
0.34600002 31096.50000000  1780.43017578
0.34700000 31104.31250000  1948.37414551
0.34800002 31117.43750000  1791.89770508
0.34900001 31137.87500000  1961.68615723
0.35000002 31172.68750000  1805.36633301
0.35100001 31233.25000000  1649.11560059
0.35200003 31280.00000000  1821.90368652
0.35300002 31344.18750000  1830.81408691
0.35400000 31423.06250000  2342.58935547
0.35500002 31501.25000000  2186.81689453
0.35600001 31595.93750000  1691.96252441
0.35700002 31689.00000000  2042.03930664
0.35800001 31796.37500000  1883.45837402
0.35900003 31918.50000000  2068.31884766
0.36000001 32041.00000000  2082.02416992
0.36100003 32162.37500000  1921.05883789
0.36200002 32299.31250000  1758.69763184
0.36300001 32442.62500000  1948.50402832
0.36400002 32586.37500000  2319.33544922
0.36500001 32733.31250000  2515.88256836
0.36600003 32892.50000000  2535.02514648
0.36700001 33058.06250000  2007.28564453
0.36800003 33221.81250000  2390.47583008
0.36900002 33397.81250000  2965.72583008
0.37000000 33570.87500000  2055.04125977
0.37100002 33753.56250000  2448.48364258
0.37200001 33932.93750000  2278.25756836
0.37300003 34116.50000000  2679.51000977
0.37400001 34305.00000000  1929.65637207
0.37500003 34504.06250000  2919.04394531
0.37600002 34688.87500000  2157.82153320
0.37700000 34881.18750000  2571.09228516
0.37800002 35077.56250000  2193.57543945
0.37900001 35276.00000000  2815.02490234
0.38000003 35484.93750000  2433.55712891
0.38100001 35684.93750000  2249.22167969
0.38200003 35890.31250000  2268.08837891
0.38300002 36088.18750000  2286.54760742
0.38400000 36292.50000000  2515.07031250
0.38500002 36499.25000000  2324.63745117
0.38600001 36702.62500000  2982.82250977
0.38700002 36901.68750000  2147.67846680
0.38800001 37099.31250000  2381.21948242
0.38900003 37307.62500000  2182.49633789
0.39000002 37509.50000000  2859.91186523
0.39100003 37713.25000000  3104.55493164
0.39200002 37913.43750000  2681.99658203
0.39300001 38115.87500000  2477.91308594
0.39400002 38312.43750000  3405.01806641
0.39500001 38502.25000000  2287.03369141
0.39600003 38701.75000000  2304.68945312
0.39700001 38897.37500000  3018.82543945
0.39800003 39094.93750000  3041.78173828
0.39900002 39275.12500000  4713.01513672
0.40000001 39464.62500000  3323.31616211
0.40100002 39647.93750000  2629.84790039
0.40200001 39835.87500000  2648.88647461
0.40300003 40009.81250000  2909.51367188
0.40400001 40184.75000000  2929.46826172
0.40500003 40362.43750000  2949.68725586
0.40600002 40536.06250000  3712.09008789
0.40700001 40707.25000000  3238.66894531
0.40800002 40866.62500000  2757.88427734
0.40900001 41036.62500000  3280.87817383
0.41000003 41191.62500000  2793.41015625
0.41100001 41350.62500000  3322.10937500
0.41200003 41502.43750000  3085.29150391
0.41300002 41647.68750000  3103.58569336
0.41400003 41795.93750000  3382.33642578
0.41500002 41935.18750000  2616.75585938
0.41600001 42076.68750000  4211.03515625
0.41700003 42209.68750000  3440.51171875
0.41800001 42345.00000000  3193.65991211
0.41900003 42474.25000000  2943.46582031
0.42000002 42596.93750000  4841.99414062
0.42100003 42721.25000000  3785.95751953
0.42200002 42835.12500000  4348.62207031
0.42300001 42945.56250000  3004.47167969
0.42400002 43056.50000000  3019.33715820
0.42500001 43153.12500000  3860.47875977
0.42600003 43256.37500000  3601.74218750
0.42700002 43354.75000000  3618.38745117
0.42800003 43451.62500000  3075.72363281
0.42900002 43536.50000000  3088.91479492
0.43000001 43620.25000000  3666.06396484
0.43100002 43696.75000000  3114.70458984
0.43200001 43775.62500000  3127.54956055
0.43300003 43846.12500000  3139.82128906
0.43400002 43913.62500000  3724.97338867
0.43500003 43982.62500000  3739.40307617
0.43600002 44035.37500000  3175.17089844
0.43700001 44095.50000000  2897.07446289
0.43800002 44143.87500000  2906.87426758
0.43900001 44193.75000000  3208.46630859
0.44000003 44234.50000000  3218.72363281
0.44100001 44271.50000000  2935.20043945
0.44200003 44313.00000000  2944.59912109
0.44300002 44342.37500000  3839.16308594
0.44400004 44373.62500000  3554.32763672
0.44500002 44395.87500000  3861.10937500
0.44600001 44411.87500000  3573.37963867
0.44700003 44429.00000000  3582.75488281
0.44800001 44445.25000000  3592.06518555
0.44900003 44453.37500000  3000.60302734
0.45000002 44455.12500000  3308.12817383
0.45100003 44451.12500000  3013.78662109
0.45200002 44451.87500000  3926.65649414
0.45300001 44443.00000000  3934.53881836
0.45400003 44438.75000000  3942.82836914
0.45500001 44425.75000000  3646.46557617
0.45600003 44409.00000000  4261.93212891
0.45700002 44392.12500000  3049.73901367
0.45800003 44362.87500000  3665.26098633
0.45900002 44340.37500000  3365.43457031
0.46000001 44311.00000000  5208.97949219
0.46100003 44283.12500000  3989.46704102
0.46200001 44247.12500000  3072.96289062
0.46300003 44205.75000000  3076.72045898
0.46400002 44163.00000000  3388.40625000
0.46500003 44122.75000000  3701.01660156
0.46600002 44080.00000000  4014.14526367
0.46700001 44023.25000000  4635.64843750
0.46800002 43973.12500000  4640.26416016
0.46900001 43927.50000000  4025.95556641
0.47000003 43863.87500000  3408.88134766
0.47100002 43813.00000000  3412.15649414
0.47200003 43749.37500000  4035.22387695
0.47300002 43685.50000000  4348.45507812
0.47400004 43616.00000000  4661.46044922
0.47500002 43552.87500000  3109.67553711
0.47600001 43486.25000000  3422.58544922
0.47700003 43411.50000000  4046.38623047
0.47800002 43346.37500000  4671.65576172
0.47900003 43271.25000000  4361.74218750
0.48000002 43195.37500000  4051.51025391
0.48100004 43118.12500000  4676.16113281
0.48200002 43042.87500000  4365.83886719
0.48300001 42962.50000000  3430.98535156
0.48400003 42880.75000000  4367.40478516
0.48500001 42801.50000000  3432.25244141
0.48600003 42717.37500000  3744.60522461
0.48700002 42635.62500000  3745.11352539
0.48800004 42553.81250000  4057.71899414
0.48900002 42461.56250000  3120.92504883
0.49000001 42377.18750000  3745.29589844
0.49100003 42292.93750000  3433.34082031
0.49200001 42207.62500000  3433.37939453
0.49300003 42117.62500000  3120.91625977
0.49400002 42028.75000000  5617.14257812
0.49500003 41946.50000000  3432.90185547
0.49600002 41856.56250000  3120.40698242
0.49700001 41768.31250000  4368.13037109
0.49800003 41678.56250000  4055.53271484
0.49900001 41586.06250000  4678.43212891
0.50000000 41503.00000000  3430.84545898
