# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
# offset = 0.00000000000000, scaling c = 1.87630782746791, Chi^2 = 3.22884087725121
#  q       exp_intensity   model_intensity error
0.48900002 54889.40234375  56926.86798896  6454.99414062
0.49000001 54749.45312500  56813.50894594  5241.98632812
0.49100003 54610.37890625  56701.58645110  4836.29541016
0.49200001 54470.00781250  56588.57188647  5639.28027344
0.49300003 54330.87109375  56464.55600133  5636.28515625
0.49400002 54191.25390625  56343.23730870  5230.81103516
0.49500003 54051.98828125  56239.98174357  4825.76171875
0.49600002 53913.73046875  56116.33598947  4421.19580078
0.49700001 53774.69921875  55996.87161668  6025.45507812
0.49800003 53636.91015625  55873.38710778  4014.72290039
0.49900001 53498.44140625  55744.67312375  5617.33642578
0.50000000 53360.97265625  55634.97507979  4812.09228516
