# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.11500000 631918.00000000 13194.44824219
0.11600000 621643.12500000 16364.75585938
0.11700001 611485.12500000 12987.94433594
0.11800001 601447.62500000 12883.00878906
0.11900000 591530.31250000 11712.30078125
0.12000000 581735.18750000 13726.04199219
0.12100001 572063.25000000 10468.75781250
0.12200001 562518.00000000 14529.84082031
0.12300000 553094.50000000 11316.31347656
0.12400001 543796.93750000 10196.19335938
0.12500000 534624.31250000 14146.15917969
0.12600000 525579.37500000 17020.88867188
0.12700000 516661.00000000 11903.87011719
0.12800001 507869.12500000 9827.26757812
0.12900001 499203.59375000 16548.59960938
0.13000001 490667.40625000 9641.61523438
0.13100001 482255.84375000 13368.13281250
0.13200000 473973.43750000 14183.65527344
0.13300000 465818.59375000 9362.95410156
0.13400000 457790.56250000 10197.28515625
0.13500001 449889.53125000 11013.29589844
0.13600001 442114.53125000 11811.09082031
0.13700001 434467.50000000 12590.86914062
0.13800001 426945.75000000 12462.54785156
0.13900001 419549.18750000 10572.64062500
0.14000000 412277.12500000 9591.62695312
0.14100000 405130.84375000 8629.28710938
0.14200000 398107.53125000 11955.16992188
0.14300001 391207.21875000 12675.11425781
0.14400001 384428.03125000 10869.70312500
0.14500001 377771.12500000 10755.14453125
0.14600001 371233.31250000 8185.69531250
0.14700000 364816.81250000 12958.29296875
0.14800000 358517.34375000 11218.00781250
0.14900000 352335.40625000 9513.05664062
0.15000001 346269.25000000 8627.29882812
0.15100001 340318.75000000 8535.19433594
0.15200001 334484.43750000 10746.98535156
0.15300001 328759.65625000 8353.78320312
0.15400001 323146.40625000 9015.78515625
0.15500000 317644.43750000 11892.60742188
0.15600000 312250.59375000 8824.20214844
0.15700001 306965.84375000 10912.63574219
0.15800001 301784.87500000 7917.32666016
0.15900001 296709.62500000 8545.23730469
0.16000001 291736.40625000 7749.97802734
0.16100001 286867.34375000 10456.31542969
0.16200000 282096.53125000 7586.98632812
0.16300000 277425.03125000 6824.65576172
0.16400000 272850.87500000 9454.28320312
0.16500001 268373.18750000 9355.48925781
0.16600001 263989.25000000 7935.51708984
0.16700001 259696.39062500 7198.78417969
0.16800001 255494.54687500 6476.78710938
0.16900001 251383.42187500 8974.38867188
0.17000000 247359.01562500 6979.23486328
0.17100000 243421.20312500 8164.34716797
0.17200001 239565.28125000 6838.39111328
0.17300001 235795.17187500 10462.23242188
0.17400001 232106.15625000 6702.06542969
0.17500001 228495.76562500 7238.74658203
0.17600001 224963.12500000 8361.87988281
0.17700000 221507.12500000 8279.93652344
0.17800000 218125.29687500 6442.33056641
0.17900001 214816.43750000 5800.04394531
0.18000001 211579.56250000 6318.82373047
0.18100001 208412.89062500 6827.60644531
0.18200001 205313.42187500 7890.19531250
0.18300001 202280.43750000 6699.52880859
0.18400002 199311.71875000 6083.99072266
0.18500000 196408.48437500 6027.77636719
0.18600000 193565.43750000 6515.41259766
0.18700001 190783.17187500 6456.10253906
0.18800001 188059.76562500 6397.79345703
0.18900001 185394.35937500 5812.11328125
0.19000001 182782.73437500 5760.39843750
0.19100001 180227.45312500 5709.60595703
0.19200000 177723.15625000 5145.08544922
0.19300000 175272.79687500 5610.48242188
0.19400001 172870.84375000 8090.35595703
0.19500001 170518.32812500 5514.56298828
0.19600001 168212.75000000 5467.75585938
0.19700001 165951.31250000 5421.62988281
0.19800001 163735.26562500 5864.99755859
0.19900002 161564.10937500 5816.30859375
0.20000000 159433.79687500 6249.00781250
0.20100001 157343.78125000 4767.51660156
0.20200001 155293.73437500 7093.04150391
0.20300001 153281.98437500 6566.60058594
0.20400001 151306.98437500 6979.03515625
0.20500001 149368.57812500 6000.13623047
0.20600002 147464.62500000 5952.41015625
0.20700002 145594.42187500 4542.54638672
0.20800000 143756.85937500 5408.13330078
0.20900001 141951.35937500 4918.61474609
0.21000001 140175.85937500 6211.19238281
0.21100001 138430.37500000 5722.71191406
0.21200001 136712.78125000 5678.36572266
0.21300001 135023.48437500 4767.67968750
0.21400002 133361.78125000 4731.00976562
0.21500000 131725.28125000 4267.89941406
0.21600001 130114.14843750 5082.25878906
0.21700001 128527.37500000 7985.40625000
0.21800001 126964.33593750 6673.24560547
0.21900001 125422.96093750 5380.64550781
0.22000001 123904.39843750 6161.14648438
0.22100002 122407.55468750 4483.78906250
0.22200002 120930.17968750 5663.16064453
0.22300000 119473.21093750 4014.30004883
0.22400001 118035.48437500 5975.54638672
0.22500001 116616.83593750 5534.63525391
0.22600001 115216.74218750 5492.38232422
0.22700001 113833.97656250 4282.43457031
0.22800002 112468.29687500 5408.60058594
0.22900002 111118.36718750 4983.65917969
0.23000000 109785.67968750 4184.48144531
0.23100001 108468.85156250 4907.13085938
0.23200001 107165.71093750 5243.61865234
0.23300001 105877.77343750 4087.94091797
0.23400001 104604.84375000 4424.78515625
0.23500001 103343.86718750 4390.04785156
0.23600002 102098.60156250 4355.52685547
0.23700002 100866.13281250 3961.01342773
0.23800001 99647.72656250  3929.60815430
0.23900001 98440.64062500  3898.24951172
0.24000001 97246.29687500  4218.54443359
0.24100001 96065.53125000  3487.17895508
0.24200001 94895.97656250  5534.33349609
0.24300002 93737.82031250  3773.88476562
0.24400002 92591.73437500  4763.84521484
0.24500000 91456.52343750  4724.64404297
0.24600001 90332.93750000  4685.56982422
0.24700001 89220.91406250  4646.62548828
0.24800001 88118.57031250  5595.08886719
0.24900001 87027.42968750  5221.64599609
0.25000000 85948.35156250  4530.33740234
0.25100002 84878.05468750  3208.39062500
0.25200000 83820.20312500  3817.17211914
0.25300002 82772.42187500  3153.62963867
0.25400001 81735.32812500  4376.92675781
0.25500003 80707.69531250  4338.84619141
0.25600001 79691.73437500  4915.38623047
0.25700000 78685.27343750  3349.63208008
0.25800002 77689.58593750  4527.36083984
0.25900000 76703.28906250  3888.85668945
0.26000002 75727.38281250  3261.19995117
0.26100001 74762.25781250  4113.41943359
0.26200002 73808.61718750  2911.75024414
0.26300001 72863.92968750  3751.03515625
0.26400000 71929.87500000  4288.81884766
0.26500002 71007.45312500  4249.79638672
0.26600000 70094.69531250  2807.29248047
0.26700002 69192.36718750  3337.84008789
0.26800001 68301.39843750  3582.75000000
0.26900002 67420.00781250  3549.66381836
0.27000001 66550.17187500  3246.31762695
0.27100003 65690.53906250  2948.19165039
0.27200001 64842.78906250  2920.84350586
0.27300000 64003.88671875  2630.55981445
0.27400002 63176.03906250  2606.01171875
0.27500001 62361.26171875  3356.28320312
0.27600002 61555.53906250  3069.15942383
0.27700001 60761.72656250  2533.76416016
0.27800003 59979.33984375  3012.16284180
0.27900001 59208.16406250  2735.41723633
0.28000000 58447.44531250  3695.33984375
0.28100002 57698.98828125  2928.80078125
0.28200001 56962.06250000  3385.25537109
0.28300002 56235.91796875  3353.91040039
0.28400001 55521.91796875  2373.56201172
0.28500003 54818.86718750  3292.42138672
0.28600001 54126.75000000  2563.17236328
0.28700000 53447.55468750  3001.61474609
0.28800002 52779.57812500  2516.79443359
0.28900000 52123.77343750  2947.59936523
0.29000002 51479.58203125  2247.08398438
0.29100001 50847.44531250  2449.83007812
0.29200003 50226.58984375  2428.20458984
0.29300001 49618.26953125  2625.79882812
0.29400000 49021.59375000  2386.12597656
0.29500002 48436.87500000  2365.65722656
0.29600000 47863.96484375  2772.04150391
0.29700002 47303.05859375  3171.67041016
0.29800001 46753.19531250  2935.63330078
0.29900002 46216.61328125  2703.67211914
0.30000001 45691.15234375  2062.95556641
0.30100003 45178.58203125  2046.58996582
0.30200002 44677.34375000  2233.64379883
0.30300000 44188.02343750  2216.47119141
0.30400002 43711.23046875  3199.66235352
0.30500001 43245.04687500  2580.43212891
0.30600002 42791.58984375  2561.71875000
0.30700001 42349.90234375  2347.87866211
0.30800003 41919.03515625  2720.12646484
0.30900002 41501.23437500  2894.71118164
0.31000000 41094.98046875  1917.08081055
0.31100002 40698.00390625  2285.60009766
0.31200001 40314.82031250  2649.89331055
0.31300002 39942.39843750  2069.41577148
0.31400001 39581.55468750  2431.29711914
0.31500003 39232.51171875  2045.58337402
0.31600001 38893.65234375  2219.27197266
0.31700000 38566.49218750  3127.35693359
0.31800002 38250.37890625  2013.30883789
0.31900001 37945.38671875  2185.65429688
0.32000002 37650.85546875  2356.75537109
0.32100001 37366.98437500  1985.30798340
0.32200003 37094.71484375  1976.96301270
0.32300001 36832.06640625  1969.04235840
0.32400000 36578.50000000  2139.84228516
0.32500002 36337.00000000  1954.56738281
0.32600001 36105.16406250  1948.05419922
0.32700002 35883.25000000  2824.72973633
0.32800001 35672.41406250  2288.56372070
0.32900003 35469.92578125  2809.21826172
0.33000001 35277.80078125  1926.69714355
0.33100003 35094.18359375  2097.22851562
0.33200002 34921.30468750  2616.47900391
0.33300000 34756.67968750  2089.57153320
0.33400002 34601.33984375  1912.58923340
0.33500001 34455.19921875  2257.50463867
0.33600003 34317.64843750  1734.75720215
0.33700001 34186.89843750  1733.27575684
0.33800003 34066.47265625  1905.50830078
0.33900002 33953.03906250  1731.60510254
0.34000000 33848.83593750  2943.32543945
0.34100002 33751.69140625  1904.60803223
0.34200001 33663.19140625  2424.75976562
0.34300002 33581.52343750  1906.08740234
0.34400001 33507.53515625  1907.41650391
0.34500003 33440.59765625  2256.23730469
0.34600002 33381.61718750  1911.26452637
0.34700000 33328.13671875  2435.62036133
0.34800002 33281.94140625  2613.46459961
0.34900001 33241.31640625  2268.71997070
0.35000002 33208.06640625  2622.60717773
0.35100001 33180.98828125  1927.15185547
0.35200003 33159.21093750  2809.24853516
0.35300002 33143.60156250  2639.88793945
0.35400000 33134.19531250  2470.15429688
0.35500002 33129.23046875  3361.29199219
0.35600001 33129.70312500  2128.91479492
0.35700002 33135.28906250  2135.23828125
0.35800001 33145.87500000  2141.88647461
0.35900003 33161.45312500  2686.07788086
0.36000001 33181.01953125  3054.47875977
0.36100003 33204.92187500  1803.02746582
0.36200002 33232.53515625  1990.46276855
0.36300001 33264.53906250  2724.36572266
0.36400002 33300.34375000  2552.47143555
0.36500001 33339.49609375  2013.37219238
0.36600003 33382.72656250  2756.57885742
0.36700001 33428.76171875  2952.42822266
0.36800003 33478.89453125  3335.50244141
0.36900002 33530.68750000  1860.95324707
0.37000000 33585.35156250  2803.53735352
0.37100002 33643.16406250  3191.39062500
0.37200001 33703.31640625  2639.98095703
0.37300003 33764.96484375  2083.63623047
0.37400001 33829.36718750  2093.19213867
0.37500003 33894.42187500  2676.30371094
0.37600002 33962.41796875  2880.86230469
0.37700000 34032.25000000  2508.51708984
0.37800002 34102.91796875  2326.50122070
0.37900001 34175.46093750  2142.80151367
0.38000003 34248.97656250  3327.45947266
0.38100001 34322.92578125  2556.71484375
0.38200003 34398.40625000  2964.28295898
0.38300002 34473.87890625  3177.11279297
0.38400000 34550.72656250  2194.83496094
0.38500002 34627.17968750  2205.40527344
0.38600001 34704.74609375  2014.61059570
0.38700002 34780.41796875  3036.33056641
0.38800001 34857.23046875  2644.09521484
0.38900003 34934.26171875  3269.84716797
0.39000002 35011.66796875  3285.49511719
0.39100003 35087.54687500  2682.09228516
0.39200002 35163.21875000  2487.44628906
0.39300001 35238.89062500  2499.14208984
0.39400002 35313.68359375  3138.50390625
0.39500001 35386.80078125  2312.17358398
0.39600003 35459.63281250  2745.10766602
0.39700001 35530.69140625  2757.53710938
0.39800003 35601.71875000  2556.91552734
0.39900002 35670.30859375  2140.21850586
0.40000001 35736.69531250  3439.29956055
0.40100002 35802.72656250  2590.68554688
0.40200001 35867.68359375  2385.02172852
0.40300003 35930.52734375  2830.60717773
0.40400001 35991.37890625  3061.06689453
0.40500003 36050.75781250  2634.58959961
0.40600002 36108.12109375  3527.04150391
0.40700001 36163.72265625  2655.86376953
0.40800002 36216.68359375  2666.27246094
0.40900001 36267.68750000  2899.60156250
0.41000003 36316.82421875  2686.71875000
0.41100001 36363.13671875  2471.96606445
0.41200003 36407.26562500  2480.97338867
0.41300002 36447.72265625  2489.74414062
0.41400003 36486.66796875  2498.42480469
0.41500002 36523.92578125  3646.54882812
0.41600001 36557.44140625  2972.66845703
0.41700003 36588.74218750  2294.11425781
0.41800001 36618.42968750  2531.61523438
0.41900003 36643.76953125  2539.41333008
0.42000002 36666.98828125  2315.52050781
0.42100003 36687.92187500  3019.04931641
0.42200002 36705.52734375  3959.24194336
0.42300001 36719.83593750  2802.45800781
0.42400002 36731.75390625  3980.80395508
0.42500001 36739.34765625  2817.17333984
0.42600003 36744.91406250  2353.51196289
0.42700002 36748.01562500  2595.14501953
0.42800003 36747.75390625  2601.18994141
0.42900002 36745.14453125  2370.06201172
0.43000001 36739.28515625  3087.75317383
0.43100002 36729.65625000  2380.08178711
0.43200001 36717.53515625  2861.76464844
0.43300003 36702.21484375  2389.31445312
0.43400002 36683.84765625  2872.34545898
0.43500003 36662.30859375  2877.25830078
0.43600002 36638.29296875  2881.96826172
0.43700001 36611.13281250  3126.95678711
0.43800002 36578.83984375  2649.58837891
0.43900001 36545.33593750  2411.99218750
0.44000003 36508.78906250  2656.56225586
0.44100001 36469.19531250  2901.48925781
0.44200003 36427.01562500  4114.97802734
0.44300002 36381.74609375  2423.02441406
0.44400004 36333.41015625  3152.83203125
0.44500002 36281.31640625  2669.94213867
0.44600001 36227.37500000  3157.75927734
0.44700003 36170.36328125  2673.71337891
0.44800001 36110.01171875  2432.00927734
0.44900003 36047.54296875  2676.53027344
0.45000002 35982.32812500  3651.30688477
0.45100003 35912.53906250  3895.79248047
0.45200002 35841.49218750  4870.85888672
0.45300001 35767.57812500  2922.92651367
0.45400003 35691.58203125  3410.33081055
0.45500001 35613.22656250  2679.53930664
0.45600003 35531.71484375  2922.83911133
0.45700002 35447.79296875  2922.31616211
0.45800003 35361.44140625  2921.56250000
0.45900002 35272.51562500  3407.32519531
0.46000001 35181.87890625  3405.95776367
0.46100003 35088.28125000  3890.58886719
0.46200001 34992.78906250  3159.32397461
0.46300003 34893.89062500  3157.19946289
0.46400002 34793.51562500  3397.58691406
0.46500003 34691.89453125  3637.44531250
0.46600002 34587.42968750  3876.55932617
0.46700001 34481.20312500  2904.69653320
0.46800002 34373.77343750  2901.83398438
0.46900001 34263.45312500  2898.68823242
0.47000003 34151.79687500  2412.82470703
0.47100002 34038.07812500  2891.87524414
0.47200003 33922.97656250  2888.20239258
0.47300002 33806.84375000  3124.76660156
0.47400004 33688.07421875  2400.27539062
0.47500002 33568.16406250  3115.79711914
0.47600001 33445.82812500  3110.96386719
0.47700003 33323.04687500  2628.18896484
0.47800002 33198.98046875  2385.34692383
0.47900003 33073.89843750  4048.24536133
0.48000002 32947.31250000  2852.57836914
0.48100004 32820.33203125  2372.91015625
0.48200002 32691.29882812  3079.03002930
0.48300001 32561.18750000  2363.94238281
0.48400003 32430.56445312  2595.25610352
0.48500001 32299.09960938  2354.60449219
0.48600003 32166.89648438  3054.72949219
0.48700002 32033.75195312  2344.87084961
0.48800004 31899.36328125  2573.80029297
0.48900002 31763.66015625  2568.09204102
0.49000001 31628.74218750  2795.34838867
0.49100003 31493.25000000  3021.46264648
0.49200001 31356.76953125  3246.36645508
0.49300003 31220.30859375  2313.42504883
0.49400002 31083.29296875  3692.69531250
0.49500003 30946.15429688  2762.87280273
0.49600002 30808.76367188  3674.86938477
0.49700001 30670.86132812  2520.22460938
0.49800003 30533.13085938  2513.94555664
0.49900001 30395.16015625  3419.45556641
0.50000000 30257.04492188  2501.19873047
