# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.05300000 1403456.00000000 13641.59277344
0.05400000 1391988.00000000 13780.68164062
0.05500000 1380408.00000000 11595.42773438
0.05600000 1368888.00000000 12874.39160156
0.05700000 1357368.00000000 16532.74414062
0.05800000 1345520.00000000 15480.20800781
0.05900000 1333676.00000000 13203.39355469
0.06000000 1321648.00000000 18139.61914062
0.06100000 1309680.00000000 12180.02441406
0.06200000 1297504.00000000 12261.41308594
0.06300000 1285384.00000000 12339.68652344
0.06400000 1273044.00000000 13653.39746094
0.06500001 1260820.00000000 14978.54296875
0.06600000 1248368.00000000 13800.70800781
0.06700000 1235844.00000000 12605.60937500
0.06800000 1223464.00000000 17727.99414062
0.06900001 1210856.00000000 15256.78710938
0.07000000 1198316.00000000 16590.68554688
0.07100000 1185644.00000000 14085.45117188
0.07200000 1173120.00000000 12845.66503906
0.07300001 1160388.00000000 12880.30761719
0.07400000 1147624.00000000 15492.92382812
0.07500000 1135008.00000000 14233.00097656
0.07600001 1122340.00000000 16851.93554688
0.07700001 1109452.00000000 12980.58984375
0.07800000 1096780.00000000 15596.21191406
0.07900000 1084076.00000000 14309.80371094
0.08000001 1071380.00000000 13017.26757812
0.08100000 1058528.00000000 14321.88378906
0.08200000 1045752.00000000 16925.49609375
0.08300000 1033028.00000000 18222.61523438
0.08400001 1020388.00000000 15611.93750000
0.08500000 1007648.00000000 16898.25781250
0.08600000 995028.00000000 12985.11621094
0.08700000 982388.00000000 19451.28320312
0.08800001 969828.00000000 15536.64550781
0.08900000 957244.00000000 16799.63281250
0.09000000 944744.00000000 12895.75585938
0.09100001 932256.00000000 14151.64648438
0.09200001 919896.00000000 17965.57031250
0.09300000 907520.00000000 19194.04882812
0.09400000 895230.00000000 15308.43359375
0.09500001 883010.00000000 13986.87890625
0.09600000 870798.00000000 16471.14453125
0.09700000 858636.00000000 16408.53515625
0.09800000 846602.00000000 12572.04003906
0.09900001 834634.00000000 17527.31445312
0.10000000 822684.00000000 12463.66308594
0.10100000 810872.00000000 19850.14648438
0.10200001 799138.00000000 16050.68750000
0.10300001 787372.00000000 19652.80664062
0.10400000 775838.00000000 12219.44921875
0.10500000 764296.00000000 14582.76855469
0.10600001 752936.00000000 14501.54785156
0.10700001 741520.00000000 16817.67578125
0.10800000 730338.00000000 15523.33496094
0.10900000 719186.00000000 11866.56933594
0.11000001 708162.00000000 12969.98828125
0.11100001 697214.00000000 14055.83496094
0.11200000 686380.00000000 13960.96972656
0.11300001 675610.00000000 13863.51757812
0.11400001 664938.00000000 19499.30859375
0.11500000 654552.00000000 13667.04589844
0.11600000 644016.00000000 14693.22558594
0.11700001 633762.00000000 11217.58789062
0.11800001 623558.00000000 14469.66406250
0.11900000 613512.00000000 11043.21582031
0.12000000 603454.00000000 13143.22851562
0.12100001 593600.00000000 14121.74511719
0.12200001 583808.00000000 14002.63574219
0.12300000 574158.00000000 14951.07519531
0.12400001 564646.00000000 16939.38085938
0.12500000 555298.00000000 11544.64550781
0.12600000 545942.00000000 14560.27343750
0.12700000 536772.00000000 16489.63671875
0.12800001 527718.00000000 14295.88085938
0.12900001 518850.00000000 14164.60546875
0.13000001 510030.00000000 12026.50878906
0.13100001 501284.00000000 11910.50878906
0.13200000 492780.00000000 12780.24902344
0.13300000 484300.00000000 15575.08789062
0.13400000 475972.00000000 12529.96289062
0.13500001 467776.00000000 13359.68261719
0.13600001 459708.00000000 12281.09960938
0.13700001 451705.00000000 11220.35253906
0.13800001 443911.00000000 10181.09960938
0.13900001 436138.00000000 12822.45800781
0.14000000 428565.00000000 11783.39453125
0.14100000 421045.00000000 8968.25878906
0.14200000 413669.00000000 13309.80078125
0.14300001 406440.00000000 9657.01464844
0.14400001 399303.00000000 13027.26074219
0.14500001 392278.00000000 9449.97753906
0.14600001 385396.00000000 11047.37695312
0.14700000 378614.00000000 10926.79980469
0.14800000 371990.00000000 9145.37402344
0.14900000 365388.00000000 9043.35351562
0.15000001 358990.00000000 9757.34863281
0.15100001 352627.00000000 9647.87500000
0.15200001 346431.00000000 10335.76953125
0.15300001 340333.00000000 7861.69287109
0.15400001 334326.00000000 8550.38867188
0.15500000 328472.00000000 9992.11816406
0.15600000 322678.00000000 7599.06689453
0.15700001 317050.00000000 9768.31054688
0.15800001 311456.00000000 8171.04833984
0.15900001 306015.00000000 11016.54101562
0.16000001 300631.00000000 10164.33496094
0.16100001 295425.00000000 8614.59375000
0.16200000 290265.00000000 7806.67724609
0.16300000 285202.00000000 9822.35742188
0.16400000 280247.00000000 8323.33593750
0.16500001 275397.00000000 10286.07812500
0.16600001 270648.00000000 7457.70605469
0.16700001 265967.00000000 10053.55371094
0.16800001 261422.00000000 9277.86718750
0.16900001 256953.00000000 9173.22265625
0.17000000 252580.00000000 6478.67724609
0.17100000 248294.00000000 6405.98535156
0.17200001 244074.00000000 6967.09277344
0.17300001 239983.00000000 6889.91210938
0.17400001 235901.00000000 8669.36230469
0.17500001 231955.00000000 7348.33496094
0.17600001 228094.00000000 6661.48583984
0.17700000 224338.00000000 6588.80712891
0.17800000 220586.50000000 10660.94531250
0.17900001 216968.50000000 7029.77978516
0.18000001 213436.50000000 8112.72167969
0.18100001 209938.00000000 6304.43847656
0.18200001 206557.50000000 6237.00390625
0.18300001 203213.00000000 7291.28320312
0.18400002 199946.50000000 6658.21923828
0.18500000 196772.50000000 6038.94824219
0.18600000 193637.50000000 8147.29785156
0.18700001 190560.50000000 6448.56738281
0.18800001 187585.00000000 9572.46289062
0.18900001 184650.50000000 9472.57128906
0.19000001 181759.50000000 7811.11523438
0.19100001 178963.50000000 5669.56396484
0.19200000 176234.00000000 7652.96142578
0.19300000 173523.50000000 6564.39404297
0.19400001 170900.00000000 6498.47265625
0.19500001 168327.00000000 6433.45800781
0.19600001 165810.00000000 6369.59130859
0.19700001 163325.50000000 4850.76757812
0.19800001 160929.50000000 5284.12060547
0.19900002 158555.50000000 5707.99853516
0.20000000 156245.50000000 4710.80175781
0.20100001 153957.00000000 5131.38671875
0.20200001 151746.50000000 6468.95361328
0.20300001 149565.00000000 5492.02685547
0.20400001 147440.00000000 5440.53613281
0.20500001 145349.00000000 4940.41259766
0.20600002 143289.00000000 5783.86083984
0.20700002 141295.50000000 5730.94580078
0.20800000 139339.00000000 4805.10546875
0.20900001 137386.00000000 6491.48876953
0.21000001 135499.50000000 5575.12695312
0.21100001 133652.00000000 4675.14697266
0.21200001 131819.50000000 4632.79638672
0.21300001 130047.50000000 7931.59765625
0.21400002 128303.50000000 4137.78808594
0.21500000 126598.00000000 4922.13037109
0.21600001 124897.50000000 5285.03808594
0.21700001 123249.50000000 4433.28466797
0.21800001 121639.50000000 5194.61523438
0.21900001 120023.50000000 4356.85351562
0.22000001 118485.50000000 4320.57421875
0.22100002 116938.50000000 4283.45751953
0.22200002 115429.00000000 5019.43066406
0.22300000 113936.00000000 4593.89941406
0.22400001 112475.00000000 4175.63427734
0.22500001 111039.50000000 4140.66308594
0.22600001 109636.00000000 5599.65917969
0.22700001 108241.00000000 6293.13232422
0.22800002 106872.00000000 5139.47460938
0.22900002 105544.25000000 4733.66015625
0.23000000 104204.25000000 4693.88037109
0.23100001 102904.50000000 4297.29199219
0.23200001 101624.75000000 4617.32080078
0.23300001 100359.00000000 4931.64160156
0.23400001 99126.25000000  4891.88085938
0.23500001 97895.00000000  3465.48315430
0.23600002 96680.50000000  3436.99194336
0.23700002 95490.25000000  4431.70263672
0.23800001 94326.25000000  3719.75585938
0.23900001 93157.75000000  3689.04711914
0.24000001 92017.25000000  4989.63574219
0.24100001 90890.75000000  4289.13476562
0.24200001 89793.25000000  3927.55688477
0.24300002 88691.50000000  3570.71997070
0.24400002 87616.25000000  4185.86669922
0.24500000 86553.00000000  3832.56689453
0.24600001 85496.25000000  4751.45410156
0.24700001 84461.00000000  3456.14428711
0.24800001 83427.75000000  4674.04003906
0.24900001 82419.00000000  4636.06884766
0.25000000 81412.00000000  3371.67797852
0.25100002 80416.00000000  3343.69750977
0.25200000 79448.00000000  3316.55688477
0.25300002 78485.75000000  2990.30737305
0.25400001 77536.00000000  2965.75219727
0.25500003 76588.00000000  3823.27343750
0.25600001 75664.25000000  3500.22827148
0.25700000 74744.75000000  3760.40844727
0.25800002 73829.75000000  3441.94311523
0.25900000 72931.25000000  3128.75073242
0.26000002 72052.50000000  3102.94116211
0.26100001 71168.75000000  3915.70483398
0.26200002 70304.25000000  3605.55371094
0.26300001 69453.75000000  2750.36865234
0.26400000 68603.75000000  3817.79858398
0.26500002 67772.00000000  3244.92358398
0.26600000 66937.50000000  3753.18554688
0.26700002 66123.50000000  3189.79785156
0.26800001 65304.00000000  3689.02294922
0.26900002 64514.75000000  2612.84765625
0.27000001 63726.00000000  3108.55444336
0.27100003 62949.50000000  3082.00781250
0.27200001 62184.00000000  2801.07836914
0.27300000 61422.75000000  2776.92260742
0.27400002 60679.50000000  3253.93847656
0.27500001 59932.00000000  2977.42187500
0.27600002 59191.00000000  3197.20214844
0.27700001 58472.00000000  3169.76733398
0.27800003 57766.00000000  2901.00878906
0.27900001 57055.00000000  4073.72729492
0.28000000 56359.75000000  2850.67626953
0.28100002 55670.75000000  3767.79663086
0.28200001 55003.50000000  3035.36816406
0.28300002 54331.00000000  3008.85107422
0.28400001 53669.25000000  3441.54077148
0.28500003 53020.87500000  2502.05541992
0.28600001 52386.25000000  2255.22827148
0.28700000 51760.12500000  2906.84863281
0.28800002 51120.12500000  2880.87475586
0.28900000 50515.87500000  3296.16088867
0.29000002 49908.50000000  2396.35668945
0.29100001 49314.75000000  3023.98046875
0.29200003 48724.50000000  2141.44189453
0.29300001 48152.62500000  2760.59008789
0.29400000 47579.50000000  2947.55004883
0.29500002 47020.87500000  3131.59033203
0.29600000 46469.75000000  2691.29565430
0.29700002 45931.87500000  3900.99438477
0.29800001 45400.12500000  2647.05444336
0.29900002 44883.87500000  2221.75195312
0.30000001 44366.50000000  2403.77709961
0.30100003 43869.37500000  1987.28283691
0.30200002 43371.25000000  1971.22338867
0.30300000 42881.00000000  2150.91088867
0.30400002 42417.00000000  3298.98242188
0.30500001 41947.62500000  2503.01489258
0.30600002 41487.12500000  2292.57861328
0.30700001 41045.25000000  2844.43603516
0.30800003 40601.62500000  2258.26269531
0.30900002 40176.62500000  2428.67700195
0.31000000 39756.87500000  2781.98730469
0.31100002 39348.87500000  1841.52746582
0.31200001 38947.12500000  2377.13793945
0.31300002 38550.50000000  2178.87451172
0.31400001 38168.75000000  2344.51562500
0.31500003 37797.87500000  1970.78137207
0.31600001 37431.87500000  2847.81713867
0.31700000 37082.87500000  1768.85314941
0.31800002 36733.25000000  2284.99194336
0.31900001 36400.25000000  1921.93322754
0.32000002 36073.62500000  1910.63964844
0.32100001 35755.37500000  2072.38159180
0.32200003 35445.50000000  1717.33459473
0.32300001 35151.75000000  1879.21264648
0.32400000 34858.37500000  1869.28039551
0.32500002 34572.87500000  2197.79785156
0.32600001 34307.75000000  2019.35424805
0.32700002 34042.25000000  1842.36669922
0.32800001 33790.37500000  1834.31054688
0.32900003 33543.87500000  2158.54858398
0.33000001 33311.50000000  2150.09082031
0.33100003 33082.62500000  2141.76928711
0.33200002 32867.37500000  2298.41577148
0.33300000 32655.75000000  1963.26367188
0.33400002 32455.87500000  2283.27099609
0.33500001 32268.00000000  2114.19946289
0.33600003 32083.25000000  1783.98925781
0.33700001 31906.37500000  1779.41857910
0.33800003 31742.37500000  2259.73999023
0.33900002 31584.37500000  1932.96386719
0.34000000 31435.00000000  2572.64038086
0.34100002 31293.50000000  1765.89233398
0.34200001 31161.43750000  1923.90722656
0.34300002 31037.12500000  2562.42529297
0.34400001 30921.06250000  1600.16503906
0.34500003 30812.43750000  1599.16564941
0.34600002 30711.18750000  1598.51733398
0.34700000 30620.37500000  1758.22192383
0.34800002 30532.25000000  2237.70874023
0.34900001 30456.75000000  2718.26489258
0.35000002 30381.87500000  1599.60583496
0.35100001 30317.12500000  2401.11645508
0.35200003 30265.56250000  2083.33007812
0.35300002 30213.75000000  1925.22021484
0.35400000 30176.68750000  1928.29028320
0.35500002 30139.25000000  1609.43603516
0.35600001 30110.25000000  1773.64428711
0.35700002 30089.81250000  2262.15234375
0.35800001 30073.12500000  1619.43786621
0.35900003 30069.06250000  1786.10241699
0.36000001 30067.18750000  1953.76586914
0.36100003 30073.68750000  2122.90185547
0.36200002 30082.75000000  2620.80932617
0.36300001 30097.43750000  1971.98413086
0.36400002 30123.62500000  1649.26855469
0.36500001 30148.37500000  3144.77709961
0.36600003 30182.06250000  1827.67492676
0.36700001 30223.43750000  2502.50073242
0.36800003 30267.18750000  2010.34680176
0.36900002 30316.93750000  1682.59008789
0.37000000 30373.00000000  2028.30895996
0.37100002 30433.25000000  2207.62817383
0.37200001 30494.75000000  2218.03564453
0.37300003 30565.18750000  2057.64868164
0.37400001 30636.43750000  2240.28955078
0.37500003 30717.18750000  2771.91918945
0.37600002 30795.43750000  1915.63024902
0.37700000 30884.68750000  2276.51025391
0.37800002 30975.37500000  2113.14013672
0.37900001 31065.62500000  2479.03686523
0.38000003 31164.12500000  2493.44189453
0.38100001 31260.81250000  2686.86694336
0.38200003 31364.06250000  1982.05212402
0.38300002 31474.00000000  2538.06347656
0.38400000 31584.50000000  3100.80834961
0.38500002 31690.93750000  2018.39587402
0.38600001 31806.68750000  2031.01611328
0.38700002 31922.12500000  2043.65454102
0.38800001 32041.00000000  2617.42944336
0.38900003 32164.00000000  2069.75366211
0.39000002 32285.12500000  1893.52270508
0.39100003 32408.93750000  2096.21020508
0.39200002 32536.25000000  2109.81323242
0.39300001 32663.12500000  1930.39074707
0.39400002 32794.43750000  2137.37768555
0.39500001 32920.68750000  3324.33105469
0.39600003 33053.93750000  2165.19824219
0.39700001 33185.12500000  2575.49755859
0.39800003 33318.31250000  2791.74169922
0.39900002 33449.12500000  2609.03198242
0.40000001 33580.37500000  3029.78930664
0.40100002 33713.31250000  2236.20410156
0.40200001 33849.18750000  2455.42016602
0.40300003 33982.37500000  2265.26538086
0.40400001 34113.75000000  2486.89257812
0.40500003 34244.18750000  2711.11254883
0.40600002 34374.12500000  2728.10253906
0.40700001 34509.75000000  2323.19628906
0.40800002 34633.56250000  2974.67675781
0.40900001 34763.81250000  2351.77197266
0.41000003 34891.00000000  2366.13330078
0.41100001 35017.87500000  2596.92578125
0.41200003 35139.25000000  2394.56445312
0.41300002 35258.43750000  2189.54907227
0.41400003 35383.68750000  2422.89819336
0.41500002 35505.43750000  3544.86303711
0.41600001 35618.00000000  2896.27783203
0.41700003 35732.43750000  2688.50878906
0.41800001 35848.50000000  2703.69384766
0.41900003 35958.81250000  2945.02685547
0.42000002 36065.06250000  2277.50878906
0.42100003 36168.37500000  2976.29589844
0.42200002 36270.12500000  2991.74145508
0.42300001 36371.06250000  2544.51953125
0.42400002 36469.87500000  2789.94555664
0.42500001 36560.43750000  2803.45434570
0.42600003 36649.00000000  3990.52661133
0.42700002 36735.81250000  2358.43920898
0.42800003 36817.56250000  2843.05249023
0.42900002 36898.56250000  4045.92749023
0.43000001 36975.43750000  2390.46215820
0.43100002 37047.81250000  2640.76831055
0.43200001 37118.62500000  2651.94018555
0.43300003 37182.68750000  2904.71166992
0.43400002 37244.50000000  2430.20361328
0.43500003 37302.31250000  3659.35717773
0.43600002 37354.06250000  2938.27075195
0.43700001 37403.75000000  2948.91162109
0.43800002 37445.43750000  3452.09497070
0.43900001 37490.43750000  3711.55346680
0.44000003 37526.12500000  3227.05932617
0.44100001 37555.68750000  2489.94213867
0.44200003 37586.31250000  4495.69921875
0.44300002 37608.68750000  3005.68652344
0.44400004 37628.56250000  2511.70678711
0.44500002 37644.87500000  2518.44238281
0.44600001 37656.12500000  2777.32763672
0.44700003 37661.18750000  2783.91503906
0.44800001 37665.25000000  2790.43017578
0.44900003 37661.31250000  2796.35253906
0.45000002 37653.87500000  3311.47021484
0.45100003 37640.81250000  3062.45678711
0.45200002 37621.50000000  3067.65722656
0.45300001 37604.37500000  3073.02954102
0.45400003 37576.12500000  5642.05566406
0.45500001 37550.37500000  2825.29028320
0.45600003 37514.93750000  3600.30883789
0.45700002 37474.56250000  2574.50244141
0.45800003 37433.75000000  2577.31396484
0.45900002 37383.50000000  3353.30004883
0.46000001 37332.37500000  3355.99389648
0.46100003 37276.37500000  2841.57812500
0.46200001 37216.56250000  3877.03540039
0.46300003 37152.68750000  2844.40991211
0.46400002 37083.00000000  3103.84716797
0.46500003 37008.25000000  3104.25219727
0.46600002 36931.18750000  2587.02978516
0.46700001 36847.87500000  3880.08129883
0.46800002 36765.00000000  3103.70141602
0.46900001 36673.12500000  2844.00097656
0.47000003 36580.87500000  2842.88281250
0.47100002 36484.25000000  3099.70190430
0.47200003 36381.62500000  3097.53173828
0.47300002 36277.68750000  2837.27807617
0.47400004 36166.37500000  2834.53979492
0.47500002 36056.56250000  3604.21411133
0.47600001 35938.00000000  4885.59130859
0.47700003 35819.56250000  2825.08911133
0.47800002 35698.62500000  2821.44091797
0.47900003 35570.87500000  3585.54443359
0.48000002 35446.00000000  3068.91479492
0.48100004 35313.00000000  3829.69506836
0.48200002 35177.75000000  3313.21655273
0.48300001 35039.50000000  3561.41479492
0.48400003 34899.31250000  3046.71020508
0.48500001 34755.93750000  3547.19116211
0.48600003 34609.68750000  2781.06152344
0.48700002 34461.06250000  3531.56982422
0.48800004 34309.56250000  3019.92797852
0.48900002 34154.62500000  3012.43798828
0.49000001 33997.75000000  2754.32788086
0.49100003 33843.18750000  3246.91552734
0.49200001 33684.50000000  2740.06567383
0.49300003 33518.93750000  2732.12866211
0.49400002 33357.50000000  2972.15332031
0.49500003 33189.50000000  3210.08862305
0.49600002 33025.87500000  2708.28710938
0.49700001 32854.56250000  2699.65942383
0.49800003 32689.25000000  3670.18579102
0.49900001 32515.25000000  2682.50830078
0.50000000 32342.56250000  2673.59790039
