# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.17100000 833737.56250000 27963.55859375
0.17200001 813774.25000000 25340.93164062
0.17300001 794024.68750000 26941.25976562
0.17400001 774510.50000000 26430.17187500
0.17500001 755230.37500000 21931.89062500
0.17600001 736202.50000000 21500.79492188
0.17700000 717447.43750000 19155.84765625
0.17800000 698963.18750000 18767.16210938
0.17900001 680777.93750000 20219.10546875
0.18000001 662893.43750000 23396.82421875
0.18100001 645333.00000000 24664.62890625
0.18200001 628086.87500000 17240.98632812
0.18300001 611179.00000000 16868.54101562
0.18400002 594612.87500000 18150.55859375
0.18500000 578411.37500000 19365.21289062
0.18600000 562567.00000000 17358.00585938
0.18700001 547099.75000000 16971.03515625
0.18800001 532010.37500000 18098.99414062
0.18900001 517308.56250000 17691.95312500
0.19000001 502989.71875000 23057.05078125
0.19100001 489079.12500000 18311.12304688
0.19200000 475551.84375000 13767.22558594
0.19300000 462443.75000000 18839.95898438
0.19400001 449728.84375000 13154.56933594
0.19500001 437426.21875000 12860.33105469
0.19600001 425526.50000000 13831.73925781
0.19700001 414032.25000000 19674.81445312
0.19800001 402944.71875000 15636.27050781
0.19900002 392260.87500000 12944.61035156
0.20000000 381979.53125000 14971.68750000
0.20100001 372092.56250000 14656.72656250
0.20200001 362595.21875000 14353.33203125
0.20300001 353494.81250000 15143.71875000
0.20400001 344768.78125000 10601.64062500
0.20500001 336419.68750000 12474.44238281
0.20600002 328439.06250000 13257.44335938
0.20700002 320821.71875000 11010.60253906
0.20800000 313551.46875000 9829.83886719
0.20900001 306635.90625000 12556.74121094
0.21000001 300044.00000000 13294.95019531
0.21100001 293783.81250000 11210.79101562
0.21200001 287837.40625000 9196.40527344
0.21300001 282193.65625000 9058.41699219
0.21400002 276846.75000000 11606.80078125
0.21500000 271785.43750000 8805.84863281
0.21600001 266989.50000000 9559.55957031
0.21700001 262455.56250000 12873.44531250
0.21800001 258168.50000000 10177.00292969
0.21900001 254114.60937500 12578.67382812
0.22000001 250284.25000000 14104.76953125
0.22100002 246669.82812500 9856.92675781
0.22200002 243250.20312500 9764.06347656
0.22300000 240017.06250000 10483.94531250
0.22400001 236957.40625000 8797.04394531
0.22500001 234065.43750000 8728.30078125
0.22600001 231321.68750000 12602.40625000
0.22700001 228719.75000000 8604.43750000
0.22800002 226241.68750000 10102.82324219
0.22900002 223878.12500000 7723.79589844
0.23000000 221625.54687500 8447.25781250
0.23100001 219463.07812500 8401.04687500
0.23200001 217384.20312500 9876.85156250
0.23300001 215377.20312500 9071.68847656
0.23400001 213438.70312500 8276.08593750
0.23500001 211543.18750000 7488.62939453
0.23600002 209703.45312500 8200.45410156
0.23700002 207893.14062500 10390.50000000
0.23800001 206120.12500000 8867.28808594
0.23900001 204359.32812500 8092.62988281
0.24000001 202615.29687500 9521.90625000
0.24100001 200880.85937500 8021.17333984
0.24200001 199144.64062500 9436.46972656
0.24300002 197400.40625000 8669.82617188
0.24400002 195647.93750000 7909.06835938
0.24500000 193875.87500000 12161.83398438
0.24600001 192084.26562500 8540.06640625
0.24700001 190268.81250000 8493.59960938
0.24800001 188424.00000000 9148.92773438
0.24900001 186547.87500000 6995.54589844
0.25000000 184642.00000000 8342.12597656
0.25100002 182694.40625000 11049.35839844
0.25200000 180716.12500000 6858.17724609
0.25300002 178698.29687500 8170.08691406
0.25400001 176640.03125000 7432.12939453
0.25500003 174539.78125000 7372.56103516
0.25600001 172404.64062500 10633.91894531
0.25700000 170227.45312500 7905.36279297
0.25800002 168012.68750000 7832.75195312
0.25900000 165762.64062500 7757.69189453
0.26000002 163474.09375000 8960.01562500
0.26100001 161149.71875000 7599.82080078
0.26200002 158803.42187500 6891.27490234
0.26300001 156418.01562500 6813.56884766
0.26400000 154010.50000000 7346.30078125
0.26500002 151578.43750000 6652.77783203
0.26600000 149127.43750000 7764.32031250
0.26700002 146655.54687500 5895.55322266
0.26800001 144174.23437500 8726.14550781
0.26900002 141679.06250000 9754.60449219
0.27000001 139179.56250000 7920.70898438
0.27100003 136673.45312500 6691.53271484
0.27200001 134175.00000000 6593.35986328
0.27300000 131671.45312500 6494.03613281
0.27400002 129178.12500000 6394.31738281
0.27500001 126703.49218750 6294.62939453
0.27600002 124238.96875000 5678.34277344
0.27700001 121800.11718750 8126.50390625
0.27800003 119383.84375000 5995.45703125
0.27900001 116996.08593750 9827.67187500
0.28000000 114639.50781250 5798.46630859
0.28100002 112319.22656250 4751.10351562
0.28200001 110040.50000000 5605.46337891
0.28300002 107801.85156250 5970.06689453
0.28400001 105609.67968750 5869.25830078
0.28500003 103467.42968750 6214.25439453
0.28600001 101373.02343750 5236.93066406
0.28700000 99338.86718750  5149.72705078
0.28800002 97360.78125000  5486.76708984
0.28900000 95444.90625000  5397.40966797
0.29000002 93590.12500000  4085.20922852
0.29100001 91801.94531250  7237.66552734
0.29200003 90080.04687500  5542.62597656
0.29300001 88427.21875000  5849.46093750
0.29400000 86843.56250000  4227.11035156
0.29500002 85330.32031250  5304.13281250
0.29600000 83889.63281250  5232.19628906
0.29700002 82521.59375000  5164.20166016
0.29800001 81227.51562500  4735.97021484
0.29900002 80008.98437500  3960.44506836
0.30000001 78863.12500000  3916.73730469
0.30100003 77795.50000000  3876.55004883
0.30200002 76798.15625000  4188.57177734
0.30300000 75878.23437500  4844.06640625
0.30400002 75031.01562500  4805.73681641
0.30500001 74253.03125000  4089.85717773
0.30600002 73548.02343750  3725.57543945
0.30700001 72916.85156250  3705.63452148
0.30800003 72350.81250000  3688.80639648
0.30900002 71854.42968750  3675.35424805
0.31000000 71423.60937500  3331.91137695
0.31100002 71053.42187500  3657.83032227
0.31200001 70749.32031250  4318.18505859
0.31300002 70505.51562500  4317.05322266
0.31400001 70321.79687500  3654.97558594
0.31500003 70192.53125000  4325.26416016
0.31600001 70116.28906250  5001.04443359
0.31700000 70093.17968750  4012.13354492
0.31800002 70115.92187500  5368.07519531
0.31900001 70190.50000000  5727.54492188
0.32000002 70304.33593750  3723.66943359
0.32100001 70460.18750000  4083.87255859
0.32200003 70657.44531250  6162.03613281
0.32300001 70888.81250000  4478.75537109
0.32400000 71148.74218750  4162.20166016
0.32500002 71441.96093750  4890.91699219
0.32600001 71764.58593750  3872.05834961
0.32700002 72113.36718750  4612.37109375
0.32800001 72486.92187500  6439.01367188
0.32900003 72876.32812500  3968.11645508
0.33000001 73285.28125000  4002.47583008
0.33100003 73707.00781250  4771.79199219
0.33200002 74147.64843750  6296.24804688
0.33300000 74593.31250000  3737.12500000
0.33400002 75051.05468750  3771.31567383
0.33500001 75512.64062500  4947.58837891
0.33600003 75978.53906250  3840.71533203
0.33700001 76443.21875000  5425.93994141
0.33800003 76911.30468750  4302.03417969
0.33900002 77376.50000000  3946.20166016
0.34000000 77839.35937500  5175.92822266
0.34100002 78297.29687500  4418.31689453
0.34200001 78751.07812500  4862.09179688
0.34300002 79195.50000000  5312.43457031
0.34400001 79632.35156250  4120.97412109
0.34500003 80057.58593750  4985.98681641
0.34600002 80475.41406250  5026.49462891
0.34700000 80877.71875000  5066.18017578
0.34800002 81267.99218750  5956.13134766
0.34900001 81642.61718750  4714.86132812
0.35000002 82006.35937500  6476.45263672
0.35100001 82358.46093750  5218.23242188
0.35200003 82690.71875000  6129.86328125
0.35300002 83010.56250000  4848.64697266
0.35400000 83317.95312500  4436.68115234
0.35500002 83607.28125000  5804.01757812
0.35600001 83882.81250000  5839.50195312
0.35700002 84142.06250000  5422.11474609
0.35800001 84387.82031250  4998.71289062
0.35900003 84622.13281250  4569.59570312
0.36000001 84841.17968750  4594.14990234
0.36100003 85045.57812500  5079.77294922
0.36200002 85237.69531250  4641.19287109
0.36300001 85416.38281250  4663.73437500
0.36400002 85585.39062500  5622.96044922
0.36500001 85742.25000000  5648.69970703
0.36600003 85893.21093750  5201.26367188
0.36700001 86031.78906250  6648.53710938
0.36800003 86166.17968750  5246.22851562
0.36900002 86290.95312500  6704.80761719
0.37000000 86406.93750000  4808.54589844
0.37100002 86519.14062500  6276.09863281
0.37200001 86627.88281250  5331.51318359
0.37300003 86730.10937500  6811.78320312
0.37400001 86832.65625000  4884.33691406
0.37500003 86929.96093750  5393.13525391
0.37600002 87028.32031250  6397.88720703
0.37700000 87127.78125000  6422.18896484
0.37800002 87226.32031250  6942.34326172
0.37900001 87329.53125000  6471.11816406
0.38000003 87434.54687500  4996.88476562
0.38100001 87540.39843750  5016.06494141
0.38200003 87654.20312500  6546.45458984
0.38300002 87769.31250000  7583.26904297
0.38400000 87892.79687500  6090.97070312
0.38500002 88020.69531250  6625.31787109
0.38600001 88157.97656250  6141.08496094
0.38700002 88295.90625000  5652.70410156
0.38800001 88446.58593750  7225.20166016
0.38900003 88606.31250000  9330.24511719
0.39000002 88776.02343750  6248.05664062
0.39100003 88953.60156250  7322.66113281
0.39200002 89140.64062500  6305.80908203
0.39300001 89338.89062500  8447.88574219
0.39400002 89548.47656250  6897.47167969
0.39500001 89763.40625000  6398.33593750
0.39600003 89991.85156250  7502.62109375
0.39700001 90228.32812500  7002.62060547
0.39800003 90478.82812500  7039.70556641
0.39900002 90736.42968750  8166.27929688
0.40000001 90999.82812500  8757.82324219
0.40100002 91275.78906250  9356.68164062
0.40200001 91565.28906250  7195.65820312
0.40300003 91860.21093750  7236.74804688
0.40400001 92165.63281250  7278.78125000
0.40500003 92478.90625000  6195.16259766
0.40600002 92802.26562500  7365.25195312
0.40700001 93131.85937500  7409.57080078
0.40800002 93466.80468750  6881.02636719
0.40900001 93808.95312500  5769.25097656
0.41000003 94158.88281250  7546.36425781
0.41100001 94512.35156250  7593.12255859
0.41200003 94869.85937500  5877.18798828
0.41300002 95227.89843750  8279.11425781
0.41400003 95592.41406250  6545.69091797
0.41500002 95961.79687500  7784.42138672
0.41600001 96329.09375000  8435.53906250
0.41700003 96700.88281250  6063.14550781
0.41800001 97074.33593750  10371.90820312
0.41900003 97442.27343750  6752.75000000
0.42000002 97812.07031250  8029.88232422
0.42100003 98181.62500000  7457.87695312
0.42200002 98546.53125000  7503.33349609
0.42300001 98906.86718750  6919.52441406
0.42400002 99263.54687500  8226.46679688
0.42500001 99611.84375000  8274.75585938
0.42600003 99956.03125000  9603.27636719
0.42700002 100296.85937500 9014.68164062
0.42800003 100629.29687500 8418.14453125
0.42900002 100956.10937500 7814.00341797
0.43000001 101273.30468750 7202.05126953
0.43100002 101578.38281250 11189.87500000
0.43200001 101877.61718750 7940.34179688
0.43300003 102164.27343750 7315.98388672
0.43400002 102440.07031250 8021.05761719
0.43500003 102704.09375000 10075.27246094
0.43600002 102960.16406250 9448.65429688
0.43700001 103201.19531250 13560.63769531
0.43800002 103423.39843750 7491.47412109
0.43900001 103638.24218750 7524.13671875
0.44000003 103840.21093750 8242.83691406
0.44100001 104026.52343750 11724.83007812
0.44200003 104202.35937500 7616.67187500
0.44300002 104362.42187500 7645.59130859
0.44400004 104506.54687500 8370.97460938
0.44500002 104633.75781250 6999.99853516
0.44600001 104748.18750000 7725.70263672
0.44700003 104847.91406250 9159.51464844
0.44800001 104931.32031250 9893.97460938
0.44900003 105001.32812500 7796.34912109
0.45000002 105056.82812500 9949.93261719
0.45100003 105088.54687500 9262.50488281
0.45200002 105112.57031250 9285.11914062
0.45300001 105119.50781250 8590.36621094
0.45400003 105112.88281250 7891.35009766
0.45500001 105092.49218750 9344.82421875
0.45600003 105055.35937500 7921.69970703
0.45700002 105004.15625000 7935.16455078
0.45800003 104938.78125000 7947.53906250
0.45900002 104857.01562500 10129.18847656
0.46000001 104766.17187500 10142.41308594
0.46100003 104657.00000000 7252.73046875
0.46200001 104537.70312500 7260.14355469
0.46300003 104399.65625000 7992.83837891
0.46400002 104252.07812500 10180.21582031
0.46500003 104095.17968750 7276.25341797
0.46600002 103923.07031250 8007.79248047
0.46700001 103740.45312500 9467.35351562
0.46800002 103549.31250000 8013.16406250
0.46900001 103344.20312500 9471.49609375
0.47000003 103128.76562500 10200.46679688
0.47100002 102903.44531250 7285.56396484
0.47200003 102669.35156250 12383.46484375
0.47300002 102427.50781250 8739.11523438
0.47400004 102173.10156250 7279.83398438
0.47500002 101912.84375000 10187.20800781
0.47600001 101642.37500000 8727.01464844
0.47700003 101363.31250000 8721.29980469
0.47800002 101081.14062500 7988.94824219
0.47900003 100791.96093750 7982.72363281
0.48000002 100494.51562500 8700.81542969
0.48100004 100195.64843750 9417.38964844
0.48200002 99887.02343750  7960.49658203
0.48300001 99572.98437500  7228.99902344
0.48400003 99256.33593750  10831.34863281
0.48500001 98934.55468750  7212.32910156
0.48600003 98610.35937500  9364.53320312
0.48700002 98281.60156250  11510.74121094
0.48800004 97948.12500000  10776.74316406
0.48900002 97608.50000000  9326.49218750
0.49000001 97271.67187500  10746.08789062
0.49100003 96933.50000000  8584.43164062
0.49200001 96590.53125000  8571.44433594
0.49300003 96248.31250000  10698.00097656
0.49400002 95905.20312500  7833.05761719
0.49500003 95559.95312500  9953.52539062
0.49600002 95215.17187500  11357.26660156
0.49700001 94869.32812500  11338.78222656
0.49800003 94524.68750000  9197.72558594
0.49900001 94178.04687500  7769.68896484
0.50000000 93833.55468750  11987.70605469
