# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
# offset = 0.00000000000000, scaling c = 1.04026867644002, Chi^2 = 0.874723850588671
#  q       exp_intensity   model_intensity error
0.23500001 103343.86718750 96567.01969426  4390.04785156
0.23600002 102098.60156250 95380.16253253  4355.52685547
0.23700002 100866.13281250 94209.47829788  3961.01342773
0.23800001 99647.72656250  93065.02021182  3929.60815430
0.23900001 98440.64062500  91922.05751197  3898.24951172
0.24000001 97246.29687500  90800.03021925  4218.54443359
0.24100001 96065.53125000  89691.37200443  3487.17895508
0.24200001 94895.97656250  88619.45640435  5534.33349609
0.24300002 93737.82031250  87534.85440267  3773.88476562
0.24400002 92591.73437500  86477.06370071  4763.84521484
0.24500000 91456.52343750  85437.28265022  4724.64404297
0.24600001 90332.93750000  84397.08711767  4685.56982422
0.24700001 89220.91406250  83378.16020329  4646.62548828
0.24800001 88118.57031250  82367.00279560  5595.08886719
0.24900001 87027.42968750  81374.39142789  5221.64599609
0.25000000 85948.35156250  80388.81812796  4530.33740234
0.25100002 84878.05468750  79407.69847829  3208.39062500
0.25200000 83820.20312500  78455.20247143  3817.17211914
0.25300002 82772.42187500  77513.89747993  3153.62963867
0.25400001 81735.32812500  76578.85848179  4376.92675781
0.25500003 80707.69531250  75645.08731110  4338.84619141
0.25600001 79691.73437500  74741.80088889  4915.38623047
0.25700000 78685.27343750  73836.33640414  3349.63208008
0.25800002 77689.58593750  72934.70791013  4527.36083984
0.25900000 76703.28906250  72055.71338694  3888.85668945
0.26000002 75727.38281250  71190.76249088  3261.19995117
0.26100001 74762.25781250  70325.90099290  4113.41943359
0.26200002 73808.61718750  69474.44108124  2911.75024414
0.26300001 72863.92968750  68637.62620203  3751.03515625
0.26400000 71929.87500000  67806.15895399  4288.81884766
0.26500002 71007.45312500  66987.34559914  4249.79638672
0.26600000 70094.69531250  66170.70624329  2807.29248047
0.26700002 69192.36718750  65369.64247274  3337.84008789
0.26800001 68301.39843750  64561.96730712  3582.75000000
0.26900002 67420.00781250  63791.07132819  3549.66381836
0.27000001 66550.17187500  63014.62860416  3246.31762695
0.27100003 65690.53906250  62250.85196398  2948.19165039
0.27200001 64842.78906250  61503.03288275  2920.84350586
0.27300000 64003.88671875  60754.22635900  2630.55981445
0.27400002 63176.03906250  60028.48860585  2606.01171875
0.27500001 62361.26171875  59292.90487222  3356.28320312
0.27600002 61555.53906250  58563.69684778  3069.15942383
0.27700001 60761.72656250  57861.98279938  2533.76416016
0.27800003 59979.33984375  57168.83471336  3012.16284180
0.27900001 59208.16406250  56474.37816439  2735.41723633
0.28000000 58447.44531250  55791.11263080  3695.33984375
0.28100002 57698.98828125  55118.53016889  2928.80078125
0.28200001 56962.06250000  54464.37590404  3385.25537109
0.28300002 56235.91796875  53803.54116378  3353.91040039
0.28400001 55521.91796875  53158.22511913  2373.56201172
0.28500003 54818.86718750  52522.35682710  3292.42138672
0.28600001 54126.75000000  51904.42910620  2563.17236328
0.28700000 53447.55468750  51290.58525256  3001.61474609
0.28800002 52779.57812500  50662.27516264  2516.79443359
0.28900000 52123.77343750  50074.80780892  2947.59936523
0.29000002 51479.58203125  49479.59939336  2247.08398438
0.29100001 50847.44531250  48902.31529473  2449.83007812
0.29200003 50226.58984375  48324.21848619  2428.20458984
0.29300001 49618.26953125  47768.68656813  2625.79882812
0.29400000 49021.59375000  47207.72168436  2386.12597656
0.29500002 48436.87500000  46661.73504411  2365.65722656
0.29600000 47863.96484375  46126.52087363  2772.04150391
0.29700002 47303.05859375  45601.41681435  3171.67041016
0.29800001 46753.19531250  45085.89866838  2935.63330078
0.29900002 46216.61328125  44582.64837841  2703.67211914
0.30000001 45691.15234375  44081.19011377  2062.95556641
0.30100003 45178.58203125  43596.95317199  2046.58996582
0.30200002 44677.34375000  43111.44433920  2233.64379883
0.30300000 44188.02343750  42637.14277599  2216.47119141
0.30400002 43711.23046875  42186.54389711  3199.66235352
0.30500001 43245.04687500  41733.02332613  2580.43212891
0.30600002 42791.58984375  41285.32175805  2561.71875000
0.30700001 42349.90234375  40859.75434420  2347.87866211
0.30800003 41919.03515625  40428.93276082  2720.12646484
0.30900002 41501.23437500  40020.22095037  2894.71118164
0.31000000 41094.98046875  39613.55716887  1917.08081055
0.31100002 40698.00390625  39218.81990521  2285.60009766
0.31200001 40314.82031250  38833.05089533  2649.89331055
0.31300002 39942.39843750  38449.32991440  2069.41577148
0.31400001 39581.55468750  38083.72017368  2431.29711914
0.31500003 39232.51171875  37726.03029097  2045.58337402
0.31600001 38893.65234375  37376.05708878  2219.27197266
0.31700000 38566.49218750  37040.53386869  3127.35693359
0.31800002 38250.37890625  36706.77016553  2013.30883789
0.31900001 37945.38671875  36387.24107633  2185.65429688
0.32000002 37650.85546875  36076.66398672  2356.75537109
0.32100001 37366.98437500  35771.68240480  1985.30798340
0.32200003 37094.71484375  35477.60738978  1976.96301270
0.32300001 36832.06640625  35197.62882803  1969.04235840
0.32400000 36578.50000000  34917.41864396  2139.84228516
0.32500002 36337.00000000  34647.64365506  1954.56738281
0.32600001 36105.16406250  34396.23590997  1948.05419922
0.32700002 35883.25000000  34146.68114346  2824.72973633
0.32800001 35672.41406250  33908.25643908  2288.56372070
0.32900003 35469.92578125  33677.48543021  2809.21826172
0.33000001 35277.80078125  33458.76487744  1926.69714355
0.33100003 35094.18359375  33245.75361174  2097.22851562
0.33200002 34921.30468750  33043.97196514  2616.47900391
0.33300000 34756.67968750  32847.88131963  2089.57153320
0.33400002 34601.33984375  32661.54522473  1912.58923340
0.33500001 34455.19921875  32489.49656995  2257.50463867
0.33600003 34317.64843750  32317.98633547  1734.75720215
0.33700001 34186.89843750  32156.67154673  1733.27575684
0.33800003 34066.47265625  32006.13735486  1905.50830078
0.33900002 33953.03906250  31863.66930878  1731.60510254
0.34000000 33848.83593750  31727.53227285  2943.32543945
0.34100002 33751.69140625  31601.50737989  1904.60803223
0.34200001 33663.19140625  31482.71154153  2424.75976562
0.34300002 33581.52343750  31374.04206856  1906.08740234
0.34400001 33507.53515625  31271.04531072  1907.41650391
0.34500003 33440.59765625  31177.77059510  2256.23730469
0.34600002 33381.61718750  31089.50014071  1911.26452637
0.34700000 33328.13671875  31014.00142245  2435.62036133
0.34800002 33281.94140625  30938.70994522  2613.46459961
0.34900001 33241.31640625  30878.42921990  2268.71997070
0.35000002 33208.06640625  30816.28535713  2622.60717773
0.35100001 33180.98828125  30766.37887374  1927.15185547
0.35200003 33159.21093750  30727.79140752  2809.24853516
0.35300002 33143.60156250  30690.65462848  2639.88793945
0.35400000 33134.19531250  30666.56184339  2470.15429688
0.35500002 33129.23046875  30643.60278862  3361.29199219
0.35600001 33129.70312500  30627.14541307  2128.91479492
0.35700002 33135.28906250  30621.18621771  2135.23828125
0.35800001 33145.87500000  30616.87072812  2141.88647461
0.35900003 33161.45312500  30627.28560553  2686.07788086
0.36000001 33181.01953125  30637.78378571  3054.47875977
0.36100003 33204.92187500  30658.45099856  1803.02746582
0.36200002 33232.53515625  30679.59161492  1990.46276855
0.36300001 33264.53906250  30708.26808386  2724.36572266
0.36400002 33300.34375000  30748.57239975  2552.47143555
0.36500001 33339.49609375  30784.99399408  2013.37219238
0.36600003 33382.72656250  30832.30183756  2756.57885742
0.36700001 33428.76171875  30885.56887641  2952.42822266
0.36800003 33478.89453125  30942.71457327  3335.50244141
0.36900002 33530.68750000  31003.94413739  1860.95324707
0.37000000 33585.35156250  31073.41864349  2803.53735352
0.37100002 33643.16406250  31145.01838599  3191.39062500
0.37200001 33703.31640625  31219.40775523  2639.98095703
0.37300003 33764.96484375  31301.02821083  2083.63623047
0.37400001 33829.36718750  31384.98927096  2093.19213867
0.37500003 33894.42187500  31476.80110876  2676.30371094
0.37600002 33962.41796875  31567.45077139  2880.86230469
0.37700000 34032.25000000  31669.38694281  2508.51708984
0.37800002 34102.91796875  31770.50837254  2326.50122070
0.37900001 34175.46093750  31872.84683536  2142.80151367
0.38000003 34248.97656250  31981.61383352  3327.45947266
0.38100001 34322.92578125  32090.20000372  2556.71484375
0.38200003 34398.40625000  32203.27842792  2964.28295898
0.38300002 34473.87890625  32325.02846678  3177.11279297
0.38400000 34550.72656250  32445.23232505  2194.83496094
0.38500002 34627.17968750  32562.82535276  2205.40527344
0.38600001 34704.74609375  32689.83565647  2014.61059570
0.38700002 34780.41796875  32814.44643420  3036.33056641
0.38800001 34857.23046875  32944.34795339  2644.09521484
0.38900003 34934.26171875  33076.21013523  3269.84716797
0.39000002 35011.66796875  33207.95853768  3285.49511719
0.39100003 35087.54687500  33340.15596236  2682.09228516
0.39200002 35163.21875000  33477.93670407  2487.44628906
0.39300001 35238.89062500  33612.86077047  2499.14208984
0.39400002 35313.68359375  33754.22556285  3138.50390625
0.39500001 35386.80078125  33890.16754840  2312.17358398
0.39600003 35459.63281250  34031.08941389  2745.10766602
0.39700001 35530.69140625  34171.83045142  2757.53710938
0.39800003 35601.71875000  34312.24640499  2556.91552734
0.39900002 35670.30859375  34452.05282614  2140.21850586
0.40000001 35736.69531250  34592.19245834  3439.29956055
0.40100002 35802.72656250  34731.80382911  2590.68554688
0.40200001 35867.68359375  34876.41742933  2385.02172852
0.40300003 35930.52734375  35015.89063942  2830.60717773
0.40400001 35991.37890625  35155.34353175  3061.06689453
0.40500003 36050.75781250  35291.52933028  2634.58959961
0.40600002 36108.12109375  35429.19832438  3527.04150391
0.40700001 36163.72265625  35572.71070268  2655.86376953
0.40800002 36216.68359375  35701.43176074  2666.27246094
0.40900001 36267.68750000  35838.94633996  2899.60156250
0.41000003 36316.82421875  35970.93042828  2686.71875000
0.41100001 36363.13671875  36104.59276256  2471.96606445
0.41200003 36407.26562500  36232.38733133  2480.97338867
0.41300002 36447.72265625  36355.66323303  2489.74414062
0.41400003 36486.66796875  36487.22471221  2498.42480469
0.41500002 36523.92578125  36612.72337550  3646.54882812
0.41600001 36557.44140625  36730.77355253  2972.66845703
0.41700003 36588.74218750  36850.70108943  2294.11425781
0.41800001 36618.42968750  36969.97845842  2531.61523438
0.41900003 36643.76953125  37085.32231147  2539.41333008
0.42000002 36666.98828125  37194.12791334  2315.52050781
0.42100003 36687.92187500  37301.96639043  3019.04931641
0.42200002 36705.52734375  37408.05347768  3959.24194336
0.42300001 36719.83593750  37510.97099631  2802.45800781
0.42400002 36731.75390625  37613.77879910  3980.80395508
0.42500001 36739.34765625  37708.01657596  2817.17333984
0.42600003 36744.91406250  37797.72755865  2353.51196289
0.42700002 36748.01562500  37887.79207015  2595.14501953
0.42800003 36747.75390625  37970.19679081  2601.18994141
0.42900002 36745.14453125  38054.04813510  2370.06201172
0.43000001 36739.28515625  38133.40925718  3087.75317383
0.43100002 36729.65625000  38205.97612446  2380.08178711
0.43200001 36717.53515625  38278.98998219  2861.76464844
0.43300003 36702.21484375  38344.88450116  2389.31445312
0.43400002 36683.84765625  38406.12219239  2872.34545898
0.43500003 36662.30859375  38465.41750694  2877.25830078
0.43600002 36638.29296875  38515.95587229  2881.96826172
0.43700001 36611.13281250  38566.64865252  3126.95678711
0.43800002 36578.83984375  38609.07617303  2649.58837891
0.43900001 36545.33593750  38652.46675478  2411.99218750
0.44000003 36508.78906250  38688.49824835  2656.56225586
0.44100001 36469.19531250  38718.06869818  2901.48925781
0.44200003 36427.01562500  38746.38757477  4114.97802734
0.44300002 36381.74609375  38768.41201315  2423.02441406
0.44400004 36333.41015625  38787.81139855  3152.83203125
0.44500002 36281.31640625  38801.15203162  2669.94213867
0.44600001 36227.37500000  38811.54659128  3157.75927734
0.44700003 36170.36328125  38815.42728107  2673.71337891
0.44800001 36110.01171875  38815.97992380  2432.00927734
0.44900003 36047.54296875  38810.50225906  2676.53027344
0.45000002 35982.32812500  38798.93739713  3651.30688477
0.45100003 35912.53906250  38783.91039101  3895.79248047
0.45200002 35841.49218750  38762.41421407  4870.85888672
0.45300001 35767.57812500  38740.86521098  2922.92651367
0.45400003 35691.58203125  38709.99442529  3410.33081055
0.45500001 35613.22656250  38681.73650195  2679.53930664
0.45600003 35531.71484375  38641.10913388  2922.83911133
0.45700002 35447.79296875  38597.63728114  2922.31616211
0.45800003 35361.44140625  38553.87691639  2921.56250000
0.45900002 35272.51562500  38497.73085271  3407.32519531
0.46000001 35181.87890625  38443.23865368  3405.95776367
0.46100003 35088.28125000  38383.64670001  3890.58886719
0.46200001 34992.78906250  38317.64246520  3159.32397461
0.46300003 34893.89062500  38249.91122184  3157.19946289
0.46400002 34793.51562500  38176.20249715  3397.58691406
0.46500003 34691.89453125  38094.70394803  3637.44531250
0.46600002 34587.42968750  38013.33949604  3876.55932617
0.46700001 34481.20312500  37925.41241158  2904.69653320
0.46800002 34373.77343750  37838.08266891  2901.83398438
0.46900001 34263.45312500  37738.97675973  2898.68823242
0.47000003 34151.79687500  37642.06923084  2412.82470703
0.47100002 34038.07812500  37540.35452287  2891.87524414
0.47200003 33922.97656250  37430.20794965  2888.20239258
0.47300002 33806.84375000  37321.15853481  3124.76660156
0.47400004 33688.07421875  37204.39243942  2400.27539062
0.47500002 33568.16406250  37087.08589196  3115.79711914
0.47600001 33445.82812500  36962.82661127  3110.96386719
0.47700003 33323.04687500  36838.88835099  2628.18896484
0.47800002 33198.98046875  36710.07789484  2385.34692383
0.47900003 33073.89843750  36576.46432316  4048.24536133
0.48000002 32947.31250000  36445.97155751  2852.57836914
0.48100004 32820.33203125  36307.02254531  2372.91015625
0.48200002 32691.29882812  36163.48578571  3079.03002930
0.48300001 32561.18750000  36019.37606563  2363.94238281
0.48400003 32430.56445312  35873.16955399  2595.25610352
0.48500001 32299.09960938  35721.41629727  2354.60449219
0.48600003 32166.89648438  35569.01287262  3054.72949219
0.48700002 32033.75195312  35414.26884345  2344.87084961
0.48800004 31899.36328125  35254.31940735  2573.80029297
0.48900002 31763.66015625  35093.08995315  2568.09204102
0.49000001 31628.74218750  34929.91405873  2795.34838867
0.49100003 31493.25000000  34769.22099307  3021.46264648
0.49200001 31356.76953125  34602.04656592  3246.36645508
0.49300003 31220.30859375  34430.05276905  2313.42504883
0.49400002 31083.29296875  34262.51668600  3692.69531250
0.49500003 30946.15429688  34085.92498285  2762.87280273
0.49600002 30808.76367188  33916.14582047  3674.86938477
0.49700001 30670.86132812  33738.35943376  2520.22460938
0.49800003 30533.13085938  33567.10926645  2513.94555664
0.49900001 30395.16015625  33384.59697165  3419.45556641
0.50000000 30257.04492188  33205.69514060  2501.19873047
